A_eig_hi,A_eig_hi_dimless,A_eig_lo,A_eig_lo_dimless,A_trace,A_traceless_norm,A_traceless_norm_dimless,a0,delta,invariant_split_dimless,leakage,n,n_sites_0,n_sites_delta,overlap_M11,overlap_M12,overlap_M21,overlap_M22,principal_axis_deg,sv_max,sv_min,symmetry_class_0,x0,y0
0.011281281108320218,1.184979958690325,-0.013898583197782937,-1.459900022473173,-0.002617302089462717,0.017804852800202643,1.8702125701052577,24.3,0.04,2.644879981163498,0.001408995869901175,2.0,1851,1855,-0.4665296259004368,-0.8837412222288801,0.883570639063291,-0.4667295730249894,25.688544233841554,0.9994266580551671,0.9991638321260823,C1,0.6875,0.75
0.006370451614052033,1.2782505339153116,-0.010215512103940021,-2.0497736412087604,-0.0038450604898879887,0.011728047417506224,2.3532684621829976,33.7,0.01,3.328024175124072,0.0002022839251020203,2.0,3567,3572,-0.5551407432818087,-0.83165452915034,-0.8316022019848326,0.5551600751999561,-28.25166374089313,0.9999267445359898,0.9998709605301344,C1,0.6875,0.75
0.005729506229299972,1.1496428888209935,-0.007727552419602875,-1.5505569470815188,-0.0019980461903029018,0.009515577425464283,1.9093296145254695,33.7,0.02,2.700199835902512,0.0004175117788931537,2.0,3567,3572,-0.5494935581757605,0.835287216801475,0.835183159253753,0.5495326759279395,29.968957595999,0.9998468044285594,0.9997356371142382,C1,0.6875,0.75
0.005799797000760703,1.1637469463654855,-0.0068194718717875785,-1.3683478172731234,-0.0010196748710268773,0.008923170593395207,1.7904613779758085,33.7,0.04,2.532094763638609,0.0012109916802189868,2.0,3567,3571,-0.5793778181665684,-0.8143058500659891,-0.8142835667085108,0.5794373270621095,-33.67391943793444,0.9994260922969996,0.9993625481653349,C1,0.6875,0.75
0.0017478983208633874,0.18369418256163797,-0.015824387502814605,-1.6630532177822959,-0.014076489181951216,0.012425482466870945,1.3058476099218235,24.3,0.01,1.846747400343934,0.00012282950655362335,2.0,1852,1857,-0.9931615334305588,-0.11590000241849725,-0.11590619898322232,0.9932358491201412,-79.92181475087199,0.999975869456527,0.9999012958745257,C1,0.13,0.62
0.007783611671138065,0.8180133628144167,-0.013661609061414302,-1.4357574917595337,-0.005877997390276238,0.01516406100403012,1.5936566545098407,24.3,0.02,2.2537708545739505,0.0003445602750138388,2.0,1852,1856,0.9894674629473451,0.14346684186358183,0.14337022789615836,-0.9895085963533667,-79.67927659456343,0.9998802065358621,0.9997752007465348,C1,0.13,0.62
0.009879583425456723,1.0382880855978536,-0.010267509325554851,-1.079056893635738,-0.00038792590009812875,0.014246145905434618,1.497188992927362,24.3,0.04,2.1173449792335917,0.0009672252259167458,2.0,1852,1852,0.9736112465366696,0.22617772766743666,0.22609236779856015,-0.9735874726473808,-75.2978433117911,0.9995605737673019,0.9994719650486196,C1,0.13,0.62
0.007704642859487204,1.5467305571774206,-0.00443356612761669,-0.8900519247829116,0.0032710767318705133,0.008583009886240658,1.723065417270737,33.7,0.01,2.436782481960332,0.00011863537233569588,2.0,3569,3563,0.24588399546899842,-0.9692074720152563,0.969265522785017,0.245896345148955,-12.41392335953239,0.9999703550465617,0.999911005181652,C1,0.13,0.62
0.007607598015899472,1.5272485087904835,-0.006592676340445495,-1.3234998864083953,0.001014921675453976,0.010041110292080963,2.015783521701795,33.7,0.02,2.850748395198879,0.000474861558656392,2.0,3569,3564,0.2842841034352817,-0.9584325497393636,0.9585292621012037,0.28436161258599835,-15.815724179405645,0.9998245087552889,0.9997005694581413,C1,0.13,0.62
0.006030005045767337,1.2105419075638115,-0.0071125274365416305,-1.4278615797634713,-0.0010825223907742938,0.00929317384020514,1.8656329973953567,33.7,0.04,2.638403487327283,0.0012824130570803227,2.0,3569,3573,-0.28209685629243264,-0.9587577021411904,0.9586610840207783,-0.28215090310827723,15.91296105084948,0.999413939913492,0.9993032325537781,C1,0.13,0.62
0.007482333685847704,0.9170781460550916,-0.0017056721777753804,-0.20905705950145392,0.005776661508072323,0.006496901251749644,0.79629784038194,24.3,0.01,1.1261352055565457,8.658665349203787e-05,4.0,2209,2205,-0.9999469020794665,0.005358890533131777,-0.005358939367058093,-0.9999377899528591,-89.69294202697361,0.9999612618544089,0.9999521495969466,C4v,0.0,0.0
0.01419859468285373,1.7402619871081921,-0.0009629868455808711,-0.1180292443641185,0.013235607837272859,0.010720857112268806,1.3140103311935711,24.3,0.02,1.8582912314723106,0.0005008886931452405,4.0,2209,2197,0.11584657134605363,-0.99291986851972,-0.9931126374115871,-0.11582408485827425,6.653481924041659,0.9998465575673274,0.9996524815827121,C4v,0.0,0.0
0.022870175135243177,2.8031011036910027,-0.0004387711953545946,-0.05377833858696452,0.022431403939888583,0.01648191401267898,2.0201188266671926,24.3,0.04,2.8568794422779673,0.0027068500736552314,4.0,2209,2167,0.7409874759188951,0.6696468203124495,0.6709796221733081,-0.7395156138024572,-47.838502718644364,0.9996379808913276,0.9976523477706044,C4v,0.0,0.0
0.001732632254313771,0.3973332162318639,-0.00015701516334463487,-0.03600725987500704,0.0015756170909691364,0.0013361825030779072,0.3064179892177756,33.7,0.01,0.43334047610687093,2.334118151492426e-05,4.0,4197,4193,-0.04268481797922185,-0.9990757295828576,-0.9990780877512364,0.04268471722835118,-2.446428871722139,0.9999895095002679,0.9999871491806201,C4v,0.0,0.0
