n,target,protocol,model,feature_set,seed,left_out_group,mae,rmse,max_abs_error,n_iter,max_iter,converged
2.0,dE1,LOARO,mlp,physics_informed,6,1.0,4.398431103432021e-05,5.6740296057436686e-05,0.00010069572830013855,100.0,5000.0,True
2.0,dE1,LOARO,mlp,physics_informed,7,0.67,6.638905273893963e-05,8.289580753729319e-05,0.00013864208618513674,66.0,5000.0,True
2.0,dE1,LOARO,mlp,physics_informed,7,0.72,4.534439281135109e-05,5.45265765601849e-05,9.244022788883893e-05,132.0,5000.0,True
2.0,dE1,LOARO,mlp,physics_informed,7,0.78,5.0258597518702816e-05,7.042650562308976e-05,0.0001407454995287008,92.0,5000.0,True
2.0,dE1,LOARO,mlp,physics_informed,7,0.83,4.7090385171212265e-05,4.968644684407075e-05,7.795520834125852e-05,107.0,5000.0,True
2.0,dE1,LOARO,mlp,physics_informed,7,0.89,3.707935216455335e-05,3.997738568094043e-05,5.896973110756064e-05,56.0,5000.0,True
2.0,dE1,LOARO,mlp,physics_informed,7,0.94,5.438320668376146e-05,6.139978429565174e-05,9.084162826837258e-05,102.0,5000.0,True
2.0,dE1,LOARO,mlp,physics_informed,7,1.0,5.9596943615109786e-05,8.038064160577667e-05,0.00013057775069681005,44.0,5000.0,True
2.0,dE1,LOARO,mlp,physics_informed,8,0.67,7.3598583884538e-05,7.722998267265951e-05,0.00010589083164232183,82.0,5000.0,True
2.0,dE1,LOARO,mlp,physics_informed,8,0.72,4.7363757064342735e-05,5.824468748864539e-05,9.149763672157765e-05,91.0,5000.0,True
2.0,dE1,LOARO,mlp,physics_informed,8,0.78,4.696782268237935e-05,6.562172826085185e-05,0.0001308496851454774,120.0,5000.0,True
2.0,dE1,LOARO,mlp,physics_informed,8,0.83,2.668641835269457e-05,2.9945080695192365e-05,4.490606429144971e-05,146.0,5000.0,True
2.0,dE1,LOARO,mlp,physics_informed,8,0.89,3.14139767979428e-05,4.120312310762742e-05,7.634168767650142e-05,116.0,5000.0,True
2.0,dE1,LOARO,mlp,physics_informed,8,0.94,4.568160957464148e-05,5.104570606246299e-05,8.758632898031929e-05,81.0,5000.0,True
2.0,dE1,LOARO,mlp,physics_informed,8,1.0,4.5865906103891194e-05,5.3914365176654445e-05,8.911261083201661e-05,122.0,5000.0,True
2.0,dE1,LOARO,mlp,physics_informed,9,0.67,7.049055179448385e-05,8.608951432120091e-05,0.00013996410725222036,60.0,5000.0,True
2.0,dE1,LOARO,mlp,physics_informed,9,0.72,5.1196982378821576e-05,6.184603457749707e-05,9.830521643054355e-05,65.0,5000.0,True
2.0,dE1,LOARO,mlp,physics_informed,9,0.78,5.150387086651463e-05,7.290935678893104e-05,0.00014830178456951698,60.0,5000.0,True
2.0,dE1,LOARO,mlp,physics_informed,9,0.83,3.970071789142701e-05,4.2631426204415556e-05,6.504050363870077e-05,77.0,5000.0,True
2.0,dE1,LOARO,mlp,physics_informed,9,0.89,2.4879731306748885e-05,3.319166425648981e-05,6.0709243426264325e-05,51.0,5000.0,True
2.0,dE1,LOARO,mlp,physics_informed,9,0.94,5.205965487615552e-05,6.0682664683219996e-05,0.00010818375635839386,65.0,5000.0,True
2.0,dE1,LOARO,mlp,physics_informed,9,1.0,0.00011720146182496171,0.0001359776602714549,0.00022792921513102408,101.0,5000.0,True
3.0,E0,LOAO,ridge,physics_informed,NaN,24.0,0.0002457126311945501,0.00034280875791251086,0.0007827503355049004,NaN,NaN,NaN
3.0,E0,LOAO,ridge,physics_informed,NaN,27.0,0.00016722221475840016,0.0001964008064818057,0.00040267208167676927,NaN,NaN,NaN
3.0,E0,LOAO,ridge,physics_informed,NaN,30.0,9.206822696323462e-05,0.00011139445707990089,0.00018357422061177076,NaN,NaN,NaN
3.0,E0,LOAO,ridge,physics_informed,NaN,33.0,0.0001285581418088988,0.00014706859953266224,0.0002821970909403504,NaN,NaN,NaN
3.0,E0,LOAO,ridge,physics_informed,NaN,36.0,0.0001759923459874508,0.00020273491426950208,0.0003555451707435431,NaN,NaN,NaN
3.0,E0,LOAO,mlp,raw,0,24.0,0.00044880867043766467,0.0005177368969468019,0.0010051367228629537,73.0,5000.0,True
3.0,E0,LOAO,mlp,raw,0,27.0,8.136105796152648e-05,9.487577500053799e-05,0.00017111562147187342,121.0,5000.0,True
3.0,E0,LOAO,mlp,raw,0,30.0,3.702036178885949e-05,4.636530985915821e-05,8.322872375154944e-05,47.0,5000.0,True
3.0,E0,LOAO,mlp,raw,0,33.0,5.049784942594877e-05,6.196522510105518e-05,9.498508660144012e-05,57.0,5000.0,True
3.0,E0,LOAO,mlp,raw,0,36.0,0.00010451906714038981,0.0001219594107836935,0.0002201791487821403,46.0,5000.0,True
3.0,E0,LOAO,mlp,raw,1,24.0,0.00030704181770031217,0.00033164462648682896,0.0005660126294548817,97.0,5000.0,True
3.0,E0,LOAO,mlp,raw,1,27.0,6.390423639603325e-05,7.077118973521254e-05,0.00010062956273548807,104.0,5000.0,True
3.0,E0,LOAO,mlp,raw,1,30.0,4.884292292439696e-05,5.608346827814127e-05,9.212261109059483e-05,75.0,5000.0,True
3.0,E0,LOAO,mlp,raw,1,33.0,4.9645757343785846e-05,5.461497102300198e-05,9.154517246123817e-05,83.0,5000.0,True
3.0,E0,LOAO,mlp,raw,1,36.0,5.9657804697378835e-05,7.243353382539599e-05,0.0001281510790009932,205.0,5000.0,True
3.0,E0,LOAO,mlp,raw,2,24.0,0.0004136650382677536,0.00044154413151846706,0.0007725238106606191,89.0,5000.0,True
3.0,E0,LOAO,mlp,raw,2,27.0,9.925912727367805e-05,0.00010766974527971713,0.00015763498147647326,114.0,5000.0,True
3.0,E0,LOAO,mlp,raw,2,30.0,3.705859618374774e-05,4.50843630274507e-05,8.415672424666454e-05,104.0,5000.0,True
3.0,E0,LOAO,mlp,raw,2,33.0,2.4694220923660026e-05,2.8223991467783796e-05,4.1907005587038526e-05,81.0,5000.0,True
3.0,E0,LOAO,mlp,raw,2,36.0,0.00012431937660841084,0.00013852559135000533,0.0002543929618323837,65.0,5000.0,True
3.0,E0,LOAO,mlp,raw,3,24.0,0.00033201114393888176,0.00037958544128122867,0.000731089416812658,74.0,5000.0,True
3.0,E0,LOAO,mlp,raw,3,27.0,6.097046383470227e-05,6.822744025943249e-05,0.00010704679742490342,77.0,5000.0,True
3.0,E0,LOAO,mlp,raw,3,30.0,4.562305740574146e-05,5.476683537068079e-05,8.627653968984461e-05,94.0,5000.0,True
3.0,E0,LOAO,mlp,raw,3,33.0,6.068731620586679e-05,6.441004486711091e-05,8.881157697793185e-05,103.0,5000.0,True
3.0,E0,LOAO,mlp,raw,3,36.0,6.467094567032459e-05,7.592673290168562e-05,0.000131132718684146,98.0,5000.0,True
3.0,E0,LOAO,mlp,raw,4,24.0,0.00033465150454186395,0.0004150616651906414,0.0008971356579885459,121.0,5000.0,True
3.0,E0,LOAO,mlp,raw,4,27.0,0.0004319864902581548,0.00043309320420210776,0.00047187510220814133,192.0,5000.0,True
3.0,E0,LOAO,mlp,raw,4,30.0,5.0976780238481166e-05,5.727180386786079e-05,8.255162187476017e-05,61.0,5000.0,True
3.0,E0,LOAO,mlp,raw,4,33.0,4.705797244224692e-05,5.317978407153021e-05,7.486812637091944e-05,186.0,5000.0,True
3.0,E0,LOAO,mlp,raw,4,36.0,7.90928846958115e-05,9.185739700777819e-05,0.00015182268069846572,203.0,5000.0,True
3.0,E0,LOAO,mlp,raw,5,24.0,0.0004655925868327161,0.0005191303975857173,0.0009462982222916416,86.0,5000.0,True
3.0,E0,LOAO,mlp,raw,5,27.0,5.811020563901386e-05,6.996803017418606e-05,0.00012355760038795793,68.0,5000.0,True
3.0,E0,LOAO,mlp,raw,5,30.0,3.3341654108160714e-05,4.148515517248954e-05,7.422150972047348e-05,111.0,5000.0,True
3.0,E0,LOAO,mlp,raw,5,33.0,4.737216158977121e-05,5.548280310774858e-05,8.208109129803631e-05,84.0,5000.0,True
3.0,E0,LOAO,mlp,raw,5,36.0,9.837680417350876e-05,0.00011890133533647218,0.0002145166336506854,64.0,5000.0,True
3.0,E0,LOAO,mlp,raw,6,24.0,0.00037318821261157965,0.0004258822114513487,0.000807230762063682,134.0,5000.0,True
3.0,E0,LOAO,mlp,raw,6,27.0,4.693432060179755e-05,5.0227346011342725e-05,7.558162426857251e-05,130.0,5000.0,True
3.0,E0,LOAO,mlp,raw,6,30.0,4.874034269418205e-05,5.7423737227634526e-05,8.151748877338605e-05,59.0,5000.0,True
3.0,E0,LOAO,mlp,raw,6,33.0,3.882608709134975e-05,4.350225054790434e-05,6.753874907472479e-05,115.0,5000.0,True
3.0,E0,LOAO,mlp,raw,6,36.0,6.443366149401695e-05,7.130700116305496e-05,0.00010253702616092042,39.0,5000.0,True
3.0,E0,LOAO,mlp,raw,7,24.0,0.0003016558058699381,0.00033854119909237554,0.0006520719960509958,109.0,5000.0,True
3.0,E0,LOAO,mlp,raw,7,27.0,5.905429207692896e-05,7.348730254961517e-05,0.00012607298864830696,100.0,5000.0,True
3.0,E0,LOAO,mlp,raw,7,30.0,5.359189190144521e-05,6.323929768858659e-05,9.931663475049035e-05,132.0,5000.0,True
3.0,E0,LOAO,mlp,raw,7,33.0,3.392490236305993e-05,3.8695534210626827e-05,5.413030850087708e-05,74.0,5000.0,True
3.0,E0,LOAO,mlp,raw,7,36.0,5.918637383826665e-05,6.713502316004262e-05,9.726910829721547e-05,116.0,5000.0,True
3.0,E0,LOAO,mlp,raw,8,24.0,0.00025290020286001483,0.00027689408501946333,0.00046579025593374013,108.0,5000.0,True
3.0,E0,LOAO,mlp,raw,8,27.0,3.421629415749956e-05,3.887196337567018e-05,5.9008818657613205e-05,143.0,5000.0,True
3.0,E0,LOAO,mlp,raw,8,30.0,2.704636769384245e-05,3.094379241104476e-05,5.3734437424513004e-05,151.0,5000.0,True
3.0,E0,LOAO,mlp,raw,8,33.0,3.1455687173474545e-05,3.655716674104392e-05,6.43824610850885e-05,97.0,5000.0,True
3.0,E0,LOAO,mlp,raw,8,36.0,0.00021094149019524572,0.0002188231279741752,0.0003265937022742804,45.0,5000.0,True
3.0,E0,LOAO,mlp,raw,9,24.0,0.0003229627257274207,0.00036518407753167266,0.0007077792141765293,99.0,5000.0,True
3.0,E0,LOAO,mlp,raw,9,27.0,5.3099153147455933e-05,5.7633688495869503e-05,9.461939451993473e-05,71.0,5000.0,True
3.0,E0,LOAO,mlp,raw,9,30.0,3.468176417824915e-05,4.4143458349695994e-05,7.206492018640986e-05,97.0,5000.0,True
3.0,E0,LOAO,mlp,raw,9,33.0,2.2097103758651165e-05,2.3849709472908284e-05,3.6112896174778086e-05,140.0,5000.0,True
3.0,E0,LOAO,mlp,raw,9,36.0,3.00683809140802e-05,4.50642791792738e-05,0.00010780151698686069,115.0,5000.0,True
3.0,E0,LOAO,mlp,physics_informed,0,24.0,0.0002113217505504496,0.0002899007935588482,0.0006242931509157224,61.0,5000.0,True
3.0,E0,LOAO,mlp,physics_informed,0,27.0,4.870610409961935e-05,5.6029352423626925e-05,9.79892172594532e-05,64.0,5000.0,True
3.0,E0,LOAO,mlp,physics_informed,0,30.0,2.9344398611971405e-05,3.6917080717576394e-05,6.828553505222601e-05,71.0,5000.0,True
3.0,E0,LOAO,mlp,physics_informed,0,33.0,2.0222028171217638e-05,2.6605888584576403e-05,5.045975202566666e-05,98.0,5000.0,True
3.0,E0,LOAO,mlp,physics_informed,0,36.0,9.499386820120494e-05,0.00010228708542858428,0.00015688408836123102,70.0,5000.0,True
3.0,E0,LOAO,mlp,physics_informed,1,24.0,0.00030490071908730244,0.00043800424744113814,0.0009609549644604698,73.0,5000.0,True
3.0,E0,LOAO,mlp,physics_informed,1,27.0,1.5122833972647243e-05,1.8725300905328785e-05,3.196565333585255e-05,81.0,5000.0,True
3.0,E0,LOAO,mlp,physics_informed,1,30.0,3.1978247656549996e-05,3.647828889631189e-05,6.835235935831463e-05,56.0,5000.0,True
3.0,E0,LOAO,mlp,physics_informed,1,33.0,3.050825450927925e-05,3.578364259847535e-05,5.709162221156916e-05,87.0,5000.0,True
3.0,E0,LOAO,mlp,physics_informed,1,36.0,8.388226435356623e-05,9.646883158445245e-05,0.00015436717411709822,67.0,5000.0,True
3.0,E0,LOAO,mlp,physics_informed,2,24.0,0.0003516652337825578,0.0003854849576748453,0.0007249916488816233,97.0,5000.0,True
3.0,E0,LOAO,mlp,physics_informed,2,27.0,2.4303538096935385e-05,3.1474018526550334e-05,5.93153864572038e-05,72.0,5000.0,True
3.0,E0,LOAO,mlp,physics_informed,2,30.0,3.135771763775251e-05,3.364826597936127e-05,5.735480886981392e-05,57.0,5000.0,True
3.0,E0,LOAO,mlp,physics_informed,2,33.0,2.8645476847697993e-05,3.81636699410359e-05,7.662305758771026e-05,74.0,5000.0,True
3.0,E0,LOAO,mlp,physics_informed,2,36.0,8.434149674396707e-05,8.77976955559937e-05,0.00012557920690170477,87.0,5000.0,True
3.0,E0,LOAO,mlp,physics_informed,3,24.0,0.00038966415156143394,0.0004237703814653599,0.0007479881176726266,78.0,5000.0,True
3.0,E0,LOAO,mlp,physics_informed,3,27.0,6.255408878720812e-05,6.833211226966773e-05,9.828768607533789e-05,92.0,5000.0,True
3.0,E0,LOAO,mlp,physics_informed,3,30.0,2.8964006210139915e-05,3.892719044399365e-05,7.774026803630818e-05,95.0,5000.0,True
3.0,E0,LOAO,mlp,physics_informed,3,33.0,2.31748732203282e-05,3.031427866715259e-05,5.9383603407070495e-05,85.0,5000.0,True
3.0,E0,LOAO,mlp,physics_informed,3,36.0,5.825006291664587e-05,6.267613155495574e-05,8.266625644548498e-05,74.0,5000.0,True
3.0,E0,LOAO,mlp,physics_informed,4,24.0,0.00018447498369449683,0.0002469270184613716,0.0005754896838001677,140.0,5000.0,True
3.0,E0,LOAO,mlp,physics_informed,4,27.0,5.1849723913287094e-05,7.334842399462957e-05,0.0001562695680270565,180.0,5000.0,True
3.0,E0,LOAO,mlp,physics_informed,4,30.0,3.0609307485171146e-05,3.691321566940375e-05,7.22885659021344e-05,118.0,5000.0,True
3.0,E0,LOAO,mlp,physics_informed,4,33.0,2.659195452877786e-05,3.0572325016521907e-05,4.729950115311965e-05,120.0,5000.0,True
3.0,E0,LOAO,mlp,physics_informed,4,36.0,8.693744484863533e-05,9.112707530681682e-05,0.00012765915763157665,191.0,5000.0,True
3.0,E0,LOAO,mlp,physics_informed,5,24.0,0.00031403733936568353,0.0003873246299291182,0.0008500234861901212,46.0,5000.0,True
3.0,E0,LOAO,mlp,physics_informed,5,27.0,1.966892764818492e-05,2.3376888011344086e-05,4.5004865998343746e-05,180.0,5000.0,True
3.0,E0,LOAO,mlp,physics_informed,5,30.0,2.8942557974571364e-05,3.233633019165266e-05,5.480533160540091e-05,53.0,5000.0,True
3.0,E0,LOAO,mlp,physics_informed,5,33.0,2.818895063448425e-05,3.040063076747601e-05,4.447819343811332e-05,72.0,5000.0,True
3.0,E0,LOAO,mlp,physics_informed,5,36.0,6.130495815101103e-05,6.64192456601976e-05,8.764138326844417e-05,48.0,5000.0,True
3.0,E0,LOAO,mlp,physics_informed,6,24.0,0.0004429441491095508,0.0004716941472943025,0.0008192280946044406,116.0,5000.0,True
3.0,E0,LOAO,mlp,physics_informed,6,27.0,5.1837690566713945e-05,5.499019665924488e-05,9.097675363367586e-05,87.0,5000.0,True
3.0,E0,LOAO,mlp,physics_informed,6,30.0,3.866671979560873e-05,4.815971219483646e-05,8.698205950707916e-05,63.0,5000.0,True
3.0,E0,LOAO,mlp,physics_informed,6,33.0,2.9610465857032864e-05,3.295479263571699e-05,5.104041284553773e-05,112.0,5000.0,True
3.0,E0,LOAO,mlp,physics_informed,6,36.0,3.451275242686133e-05,3.933356929681962e-05,6.0834545175580956e-05,79.0,5000.0,True
3.0,E0,LOAO,mlp,physics_informed,7,24.0,0.0006156304599168447,0.0006681660785311187,0.0011136572769649966,50.0,5000.0,True
3.0,E0,LOAO,mlp,physics_informed,7,27.0,8.014218394945618e-05,9.774155856008382e-05,0.0001901580519256818,75.0,5000.0,True
3.0,E0,LOAO,mlp,physics_informed,7,30.0,3.693553451451186e-05,4.3613363175885785e-05,7.188855529127736e-05,103.0,5000.0,True
3.0,E0,LOAO,mlp,physics_informed,7,33.0,2.9140485221734735e-05,3.502281276867495e-05,5.6145589937273144e-05,65.0,5000.0,True
3.0,E0,LOAO,mlp,physics_informed,7,36.0,0.00015219275681786572,0.000154996540207848,0.0001862858196894912,93.0,5000.0,True
3.0,E0,LOAO,mlp,physics_informed,8,24.0,0.00047049902922825993,0.000510956636441125,0.0008873612936195485,119.0,5000.0,True
3.0,E0,LOAO,mlp,physics_informed,8,27.0,4.0994833972098276e-05,4.849231681883009e-05,8.173246619413987e-05,113.0,5000.0,True
3.0,E0,LOAO,mlp,physics_informed,8,30.0,3.9212253988475864e-05,4.78111070927219e-05,9.24877557695325e-05,61.0,5000.0,True
3.0,E0,LOAO,mlp,physics_informed,8,33.0,1.5774854006040634e-05,2.403683538467833e-05,5.033828649336769e-05,87.0,5000.0,True
3.0,E0,LOAO,mlp,physics_informed,8,36.0,6.253226619452284e-05,7.31171069220101e-05,0.0001267498268298084,56.0,5000.0,True
3.0,E0,LOAO,mlp,physics_informed,9,24.0,0.00045098025638161995,0.00047613314746764487,0.0008081445125238673,61.0,5000.0,True
3.0,E0,LOAO,mlp,physics_informed,9,27.0,7.515672930922892e-05,7.756620591488728e-05,0.00010150168297151652,83.0,5000.0,True
3.0,E0,LOAO,mlp,physics_informed,9,30.0,3.426248834032768e-05,3.6722812658458e-05,6.108168793028668e-05,78.0,5000.0,True
3.0,E0,LOAO,mlp,physics_informed,9,33.0,2.3733463749017352e-05,2.7425055468823117e-05,3.948273155041093e-05,69.0,5000.0,True
3.0,E0,LOAO,mlp,physics_informed,9,36.0,4.232731203129043e-05,5.626958214209284e-05,0.00011830261559842015,75.0,5000.0,True
3.0,E0,LOARO,ridge,physics_informed,NaN,0.67,0.00039474235004268723,0.0005224977428278671,0.0009722634018518583,NaN,NaN,NaN
3.0,E0,LOARO,ridge,physics_informed,NaN,0.72,0.00011311177478461332,0.00013416834701592098,0.0002244349058808659,NaN,NaN,NaN
3.0,E0,LOARO,ridge,physics_informed,NaN,0.78,0.0001402521859485084,0.00015967837084736596,0.0002306636621982605,NaN,NaN,NaN
3.0,E0,LOARO,ridge,physics_informed,NaN,0.83,0.000132718978885471,0.0001406503504298998,0.00020132695134300604,NaN,NaN,NaN
3.0,E0,LOARO,ridge,physics_informed,NaN,0.89,0.00013382713306597793,0.00016600643058111838,0.0003004944163174095,NaN,NaN,NaN
3.0,E0,LOARO,ridge,physics_informed,NaN,0.94,0.00012865314016465845,0.00015189664827623285,0.0002683900670792383,NaN,NaN,NaN
3.0,E0,LOARO,ridge,physics_informed,NaN,1.0,0.00031403705044121823,0.00035069703244292375,0.0005030640188747881,NaN,NaN,NaN
3.0,E0,LOARO,mlp,raw,0,0.67,0.00018697093665824837,0.0002534573008145819,0.0005142288177424348,81.0,5000.0,True
3.0,E0,LOARO,mlp,raw,0,0.72,8.213375468244522e-05,9.778417960174427e-05,0.00015911306739813114,30.0,5000.0,True
3.0,E0,LOARO,mlp,raw,0,0.78,1.0153372399290816e-05,1.1022771000953884e-05,1.7322991476831362e-05,57.0,5000.0,True
3.0,E0,LOARO,mlp,raw,0,0.83,5.779917541710588e-05,7.485228628395896e-05,0.0001445308728666994,107.0,5000.0,True
3.0,E0,LOARO,mlp,raw,0,0.89,4.691109900329948e-05,5.856254797912753e-05,9.88402379311637e-05,87.0,5000.0,True
3.0,E0,LOARO,mlp,raw,0,0.94,5.8437883284323534e-05,6.293194859421147e-05,9.127009771292549e-05,50.0,5000.0,True
3.0,E0,LOARO,mlp,raw,0,1.0,0.00016290256173734363,0.00016866226203218304,0.00023212654065973837,36.0,5000.0,True
3.0,E0,LOARO,mlp,raw,1,0.67,0.00016594262137337168,0.0002448739898964792,0.000513757368779455,100.0,5000.0,True
3.0,E0,LOARO,mlp,raw,1,0.72,8.935939698710982e-05,0.0001076536209092466,0.00019707892974230035,63.0,5000.0,True
3.0,E0,LOARO,mlp,raw,1,0.78,2.760708892992625e-05,3.376123136897162e-05,6.536484385488706e-05,105.0,5000.0,True
3.0,E0,LOARO,mlp,raw,1,0.83,4.0303985079770396e-05,5.445105177103099e-05,0.0001033120924178732,102.0,5000.0,True
3.0,E0,LOARO,mlp,raw,1,0.89,3.802715437588589e-05,5.159530500355634e-05,8.485788549172923e-05,118.0,5000.0,True
3.0,E0,LOARO,mlp,raw,1,0.94,3.3911494508487294e-05,5.046430473578524e-05,9.215852471200492e-05,76.0,5000.0,True
3.0,E0,LOARO,mlp,raw,1,1.0,0.00015461248920951577,0.0001793006639522494,0.0002750970869151992,109.0,5000.0,True
3.0,E0,LOARO,mlp,raw,2,0.67,0.00013712313328131386,0.00023200182704319352,0.000508627562637809,92.0,5000.0,True
3.0,E0,LOARO,mlp,raw,2,0.72,8.544074652538924e-05,0.00010456642428839674,0.0001945786529162774,83.0,5000.0,True
3.0,E0,LOARO,mlp,raw,2,0.78,2.1125554315659656e-05,2.1603042786381012e-05,2.6752990791578668e-05,78.0,5000.0,True
3.0,E0,LOARO,mlp,raw,2,0.83,5.989761323208498e-05,7.909584576622008e-05,0.0001591841334978028,127.0,5000.0,True
3.0,E0,LOARO,mlp,raw,2,0.89,3.192701978429469e-05,3.846128948187474e-05,6.359805209310565e-05,115.0,5000.0,True
3.0,E0,LOARO,mlp,raw,2,0.94,4.8939315716456376e-05,5.6100156733304085e-05,9.055101179233915e-05,93.0,5000.0,True
3.0,E0,LOARO,mlp,raw,2,1.0,7.206675306905552e-05,9.152998195961868e-05,0.00017119818448341206,65.0,5000.0,True
3.0,E0,LOARO,mlp,raw,3,0.67,0.00014157048259679783,0.00023745845370321857,0.0005182923367716974,73.0,5000.0,True
3.0,E0,LOARO,mlp,raw,3,0.72,7.487981880620609e-05,9.256277165642025e-05,0.0001687348164329805,58.0,5000.0,True
3.0,E0,LOARO,mlp,raw,3,0.78,3.5578605817399024e-05,4.160268313437999e-05,7.37652536115796e-05,122.0,5000.0,True
3.0,E0,LOARO,mlp,raw,3,0.83,5.197580455540418e-05,7.022797216671234e-05,0.00014489733638800573,122.0,5000.0,True
3.0,E0,LOARO,mlp,raw,3,0.89,2.5643640161288062e-05,3.091255387248932e-05,4.294633966761552e-05,98.0,5000.0,True
3.0,E0,LOARO,mlp,raw,3,0.94,3.787481825243688e-05,4.709887667676597e-05,8.161356959712762e-05,71.0,5000.0,True
3.0,E0,LOARO,mlp,raw,3,1.0,0.00010950637108564365,0.00011897103386725297,0.00016315315815029763,158.0,5000.0,True
3.0,E0,LOARO,mlp,raw,4,0.67,0.00017990014626718677,0.00022607791336411477,0.0004498283497449407,135.0,5000.0,True
3.0,E0,LOARO,mlp,raw,4,0.72,7.365557281442392e-05,0.0001052887087286865,0.0002219890782928502,53.0,5000.0,True
3.0,E0,LOARO,mlp,raw,4,0.78,5.445353147406351e-05,6.66850817335228e-05,0.0001224663792638303,89.0,5000.0,True
3.0,E0,LOARO,mlp,raw,4,0.83,4.729994728043252e-05,6.761579172533195e-05,0.00013570143378771604,323.0,5000.0,True
3.0,E0,LOARO,mlp,raw,4,0.89,5.1484326972683904e-05,5.329634462763856e-05,6.0238239960597184e-05,148.0,5000.0,True
3.0,E0,LOARO,mlp,raw,4,0.94,4.476036076965784e-05,5.623367896799119e-05,0.0001053531853916212,87.0,5000.0,True
3.0,E0,LOARO,mlp,raw,4,1.0,0.00015368026152877688,0.00016559352268326907,0.0002592540775170349,91.0,5000.0,True
3.0,E0,LOARO,mlp,raw,5,0.67,0.00017775700990023678,0.00024308799631184605,0.0005067247587802193,96.0,5000.0,True
3.0,E0,LOARO,mlp,raw,5,0.72,7.550674825393955e-05,8.696346849752355e-05,0.00014509744716351136,75.0,5000.0,True
3.0,E0,LOARO,mlp,raw,5,0.78,3.5209894519105944e-05,3.846498666821921e-05,5.7536528176083124e-05,218.0,5000.0,True
3.0,E0,LOARO,mlp,raw,5,0.83,5.2522403926147375e-05,7.17406289392947e-05,0.0001418835027111598,108.0,5000.0,True
3.0,E0,LOARO,mlp,raw,5,0.89,3.7917209668059115e-05,5.161392517000514e-05,9.66901910857132e-05,98.0,5000.0,True
3.0,E0,LOARO,mlp,raw,5,0.94,4.791815437670266e-05,5.551170284983061e-05,8.317953117709109e-05,91.0,5000.0,True
3.0,E0,LOARO,mlp,raw,5,1.0,0.00014469371950553978,0.00015684480294014168,0.00021672874589873103,83.0,5000.0,True
3.0,E0,LOARO,mlp,raw,6,0.67,0.0002146385898634584,0.0002861539899929082,0.0005739489594178693,73.0,5000.0,True
3.0,E0,LOARO,mlp,raw,6,0.72,6.368190666616869e-05,9.521299764191463e-05,0.00019784706433823018,88.0,5000.0,True
3.0,E0,LOARO,mlp,raw,6,0.78,1.7969840131204507e-05,2.2078597421950832e-05,4.123072395634253e-05,127.0,5000.0,True
3.0,E0,LOARO,mlp,raw,6,0.83,6.09094112803632e-05,6.5128725613166e-05,8.906314873380339e-05,52.0,5000.0,True
3.0,E0,LOARO,mlp,raw,6,0.89,5.14555310275e-05,5.39130426351343e-05,6.687672935301592e-05,77.0,5000.0,True
3.0,E0,LOARO,mlp,raw,6,0.94,4.937104511872903e-05,5.9831206323171266e-05,0.00010764173334809612,85.0,5000.0,True
3.0,E0,LOARO,mlp,raw,6,1.0,8.454672046402934e-05,0.00012504271569227504,0.00025840655416731195,58.0,5000.0,True
3.0,E0,LOARO,mlp,raw,7,0.67,0.00017760274479474702,0.0002481165407414644,0.0005148794548994751,80.0,5000.0,True
3.0,E0,LOARO,mlp,raw,7,0.72,5.768832566834803e-05,8.560015907612796e-05,0.00017785721918306407,125.0,5000.0,True
3.0,E0,LOARO,mlp,raw,7,0.78,4.232446609577778e-05,4.7355942939043304e-05,7.948125698797881e-05,84.0,5000.0,True
3.0,E0,LOARO,mlp,raw,7,0.83,5.3929600894253583e-05,7.388812131803775e-05,0.0001500457992551496,104.0,5000.0,True
3.0,E0,LOARO,mlp,raw,7,0.89,3.3109061395464326e-05,3.687163984885961e-05,6.075460467513949e-05,97.0,5000.0,True
3.0,E0,LOARO,mlp,raw,7,0.94,1.849273172771504e-05,2.1999737949416723e-05,3.284540111669898e-05,92.0,5000.0,True
3.0,E0,LOARO,mlp,raw,7,1.0,0.00015298238196406188,0.00018947013121146632,0.0003675828306133333,58.0,5000.0,True
3.0,E0,LOARO,mlp,raw,8,0.67,0.00015270760447760878,0.0002060196481835931,0.0004153935881374693,121.0,5000.0,True
3.0,E0,LOARO,mlp,raw,8,0.72,9.005779815840498e-05,9.092501567313209e-05,9.950397066305072e-05,154.0,5000.0,True
3.0,E0,LOARO,mlp,raw,8,0.78,3.0113695307587562e-05,3.83217501434241e-05,7.610333294971738e-05,89.0,5000.0,True
3.0,E0,LOARO,mlp,raw,8,0.83,6.866280871893337e-05,8.140017085243775e-05,0.00013750282346736142,105.0,5000.0,True
3.0,E0,LOARO,mlp,raw,8,0.89,3.5914352063670665e-05,5.378906971530912e-05,0.0001047177696444912,95.0,5000.0,True
3.0,E0,LOARO,mlp,raw,8,0.94,3.899759270238334e-05,4.642605712160369e-05,6.593122218623293e-05,104.0,5000.0,True
3.0,E0,LOARO,mlp,raw,8,1.0,0.00014701291063552447,0.00018272449386003083,0.0003350371511943173,118.0,5000.0,True
3.0,E0,LOARO,mlp,raw,9,0.67,0.00018590550616606193,0.00025434375747941163,0.0005253583464632783,75.0,5000.0,True
3.0,E0,LOARO,mlp,raw,9,0.72,8.227664261157841e-05,9.690249392192947e-05,0.00017309120939268396,81.0,5000.0,True
