n,target,protocol,left_out_group,a,aspect_ratio,y_true,y_pred,residual,abs_residual,squared_residual,N_sites,analytic_area,N_sites_over_area,edge_area_error_signed,edge_area_error_abs,N_A,N_B,delta_N,imbalance_ratio,abs_delta_N_over_N
2.0,E0,LOAO,36.0,36.0,0.94,-3.9953400383425604,-3.9954951257824334,-0.0001550874398730251,0.0001550874398730251,2.4052114006369174e-08,3823.0,3827.2138343092292,0.9988989812193262,-0.0011010187806738125,0.0011010187806738125,1909.0,1914.0,-5.0,0.0013078733978550876,0.0013078733978550876
2.0,E0,LOAO,36.0,36.0,1.0,-3.9956082820275536,-3.99600226625909,-0.0003939842315365816,0.0003939842315365816,1.5522357469947073e-07,4053.0,4071.5040790523726,0.995455222764586,-0.0045447772354140215,0.0045447772354140215,2029.0,2024.0,5.0,0.001233654083395016,0.001233654083395016
2.0,E0,LOARO,0.67,24.0,0.67,-3.984454423386692,-3.985654843133092,-0.001200419746400172,0.001200419746400172,1.4410075675474534e-06,1205.0,1212.4034368733733,0.9938935863688528,-0.006106413631147167,0.006106413631147167,605.0,600.0,5.0,0.004149377593360996,0.004149377593360996
2.0,E0,LOARO,0.67,27.0,0.67,-3.9877394888925433,-3.9884245380814245,-0.0006850491888812371,0.0006850491888812371,4.692923911868409e-07,1535.0,1534.4480997928629,1.000359673427346,0.00035967342734610774,0.00035967342734610774,773.0,762.0,11.0,0.0071661237785016286,0.0071661237785016286
2.0,E0,LOARO,0.67,30.0,0.67,-3.9900136214715167,-3.9904056845856433,-0.0003920631141265396,0.0003920631141265396,1.5371348545860003e-07,1897.0,1894.3803701146455,1.0013828426047278,0.001382842604727763,0.001382842604727763,951.0,946.0,5.0,0.002635740643120717,0.002635740643120717
2.0,E0,LOARO,0.67,33.0,0.67,-3.9917465021375134,-3.9918715089456596,-0.0001250068081461997,0.0001250068081461997,1.5626702082900778e-08,2295.0,2292.200247838721,1.0012214256428593,0.0012214256428593195,0.0012214256428593195,1139.0,1156.0,-17.0,0.007407407407407408,0.007407407407407408
2.0,E0,LOARO,0.67,36.0,0.67,-3.9930215821280965,-3.9929863885845602,3.5193543536315985e-05,3.5193543536315985e-05,1.2385855066425686e-09,2725.0,2727.9077329650895,0.998934079430198,-0.0010659205698020369,0.0010659205698020369,1361.0,1364.0,-3.0,0.0011009174311926607,0.0011009174311926607
2.0,E0,LOARO,0.72,24.0,0.72,-3.985955211484365,-3.986216313123178,-0.0002611016388129883,0.0002611016388129883,6.81740657908282e-08,1303.0,1302.8813052967594,1.0000911017010974,9.110170109738469e-05,9.110170109738469e-05,649.0,654.0,-5.0,0.003837298541826554,0.003837298541826554
2.0,E0,LOARO,0.72,27.0,0.72,-3.9888872134640434,-3.9889301396496104,-4.292618556700489e-05,4.292618556700489e-05,1.842657407332939e-09,1657.0,1648.9591520162105,1.0048763172659296,0.0048763172659296306,0.0048763172659296306,829.0,828.0,1.0,0.0006035003017501509,0.0006035003017501509
2.0,E0,LOARO,0.72,30.0,0.72,-3.9909192133943043,-3.990871323800282,4.788959402235449e-05,4.788959402235449e-05,2.2934132156259307e-09,2031.0,2035.7520395261859,0.997665708085307,-0.002334291914693032,0.002334291914693032,1023.0,1008.0,15.0,0.007385524372230428,0.007385524372230428
2.0,E0,LOARO,0.72,33.0,0.72,-3.99245527876538,-3.992307580538121,0.00014769822725924087,0.00014769822725924087,2.1814766335522362e-08,2457.0,2463.259967826685,0.9974586653830906,-0.0025413346169094186,0.0025413346169094186,1231.0,1226.0,5.0,0.002035002035002035,0.002035002035002035
2.0,E0,LOARO,0.72,36.0,0.72,-3.99364026910838,-3.993399971575499,0.00024029753288123956,0.00024029753288123956,5.774290430881041e-08,2927.0,2931.482936917708,0.998470761381125,-0.0015292386188749951,0.0015292386188749951,1465.0,1462.0,3.0,0.0010249402118209772,0.0010249402118209772
2.0,E0,LOARO,0.78,24.0,0.78,-3.987253126647984,-3.9871657366633313,8.73899846527415e-05,8.73899846527415e-05,7.637009417606396e-09,1413.0,1411.4547474048225,1.0010947942879633,0.00109479428796333,0.00109479428796333,711.0,702.0,9.0,0.006369426751592357,0.006369426751592357
2.0,E0,LOARO,0.78,27.0,0.78,-3.9898557779488586,-3.989751081997058,0.00010469595180051527,0.00010469595180051527,1.0961242323415818e-08,1785.0,1786.3724146842287,0.9992317309241079,-0.000768269075892114,0.000768269075892114,895.0,890.0,5.0,0.0028011204481792717,0.0028011204481792717
2.0,E0,LOARO,0.78,30.0,0.78,-3.9917821409248595,-3.991600364306359,0.00018177661850060645,0.00018177661850060645,3.3042739033515016e-08,2207.0,2205.3980428200352,1.0007263800678432,0.000726380067843202,0.000726380067843202,1105.0,1102.0,3.0,0.001359311282283643,0.001359311282283643
2.0,E0,LOARO,0.78,33.0,0.78,-3.993151271624748,-3.992968624075006,0.0001826475497419544,0.0001826475497419544,3.336012742673971e-08,2657.0,2668.5316318122427,0.9956786602509143,-0.004321339749085662,0.004321339749085662,1321.0,1336.0,-15.0,0.005645464809936018,0.005645464809936018
2.0,E0,LOARO,0.78,36.0,0.78,-3.9942385177884603,-3.994009297840843,0.0002292199476174872,0.0002292199476174872,5.254178438576358e-08,3169.0,3175.7731816608507,0.9978672338125519,-0.0021327661874480652,0.0021327661874480652,1581.0,1588.0,-7.0,0.002208898706216472,0.002208898706216472
2.0,E0,LOARO,0.83,24.0,0.83,-3.988110142896172,-3.9879024321462424,0.000207710749929646,0.000207710749929646,4.3143755636335934e-08,1499.0,1501.9326158282083,0.9980474384820579,-0.0019525615179420974,0.0019525615179420974,751.0,748.0,3.0,0.0020013342228152103,0.0020013342228152103
2.0,E0,LOARO,0.83,27.0,0.83,-3.9906180768916495,-3.9903933533145888,0.00022472357706071477,0.00022472357706071477,5.050068608696301e-08,1907.0,1900.8834669075766,1.0032177317541584,0.003217731754158404,0.003217731754158404,957.0,950.0,7.0,0.0036706869428421605,0.0036706869428421605
2.0,E0,LOARO,0.83,30.0,0.83,-3.99229430257308,-3.9921750945738292,0.0001192079992509143,0.0001192079992509143,1.4210547085405983e-08,2329.0,2346.769712231576,0.9924280119438399,-0.007571988056160106,0.007571988056160106,1171.0,1158.0,13.0,0.0055817947617003,0.0055817947617003
2.0,E0,LOARO,0.83,33.0,0.83,-3.993648607289549,-3.9934933816038285,0.00015522568572068352,0.00015522568572068352,2.409501350745641e-08,2833.0,2839.591351800206,0.9976787674761626,-0.0023212325238374243,0.0023212325238374243,1427.0,1406.0,21.0,0.007412636780797741,0.007412636780797741
2.0,E0,LOARO,0.83,36.0,0.83,-3.9946321664817046,-3.9944960470036293,0.0001361194780753472,0.0001361194780753472,1.8528512311504923e-08,3359.0,3379.3483856134694,0.9939786067337429,-0.006021393266257058,0.006021393266257058,1685.0,1674.0,11.0,0.003274784161952962,0.003274784161952962
2.0,E0,LOARO,0.89,24.0,0.89,-3.9890133559472036,-3.988714145594497,0.00029921035270641383,0.00029921035270641383,8.952683516669656e-08,1611.0,1610.5060579362716,1.0003066999104377,0.0003066999104377466,0.0003066999104377466,805.0,806.0,-1.0,0.0006207324643078833,0.0006207324643078833
2.0,E0,LOARO,0.89,27.0,0.89,-3.99125969289415,-3.991103647160023,0.00015604573412675293,0.00015604573412675293,2.4350271139157266e-08,2035.0,2038.296729575594,0.9983826056688613,-0.0016173943311387218,0.0016173943311387218,1019.0,1016.0,3.0,0.0014742014742014742,0.0014742014742014742
2.0,E0,LOARO,0.89,30.0,0.89,-3.992914763960984,-3.9928128435739523,0.0001019203870318286,0.0001019203870318286,1.0387765292717735e-08,2513.0,2516.4157155254247,0.998642626691468,-0.0013573733085320283,0.0013573733085320283,1257.0,1256.0,1.0,0.0003979307600477517,0.0003979307600477517
2.0,E0,LOARO,0.89,33.0,0.89,-3.994150939374616,-3.9940774556227097,7.348375190652234e-05,7.348375190652234e-05,5.399861794259326e-09,3053.0,3044.8630157857638,1.0026723646259457,0.002672364625945667,0.002672364625945667,1521.0,1532.0,-11.0,0.0036030134294136916,0.0036030134294136916
2.0,E0,LOARO,0.89,36.0,0.89,-3.995058356401462,-3.99503929679736,1.9059604102089622e-05,1.9059604102089622e-05,3.6326850852839157e-10,3621.0,3623.6386303566114,0.9992718285056058,-0.0007281714943941919,0.0007281714943941919,1813.0,1808.0,5.0,0.0013808340237503453,0.0013808340237503453
2.0,E0,LOARO,0.94,24.0,0.94,-3.9895892208926074,-3.9893620770384213,0.00022714385418609595,0.00022714385418609595,5.1594330494514416e-08,1693.0,1700.9839263596577,0.9953062893564524,-0.004693710643547622,0.004693710643547622,847.0,846.0,1.0,0.0005906674542232723,0.0005906674542232723
2.0,E0,LOARO,0.94,27.0,0.94,-3.9917646351445426,-3.991677390337608,8.724480693445003e-05,8.724480693445003e-05,7.61165633702946e-09,2149.0,2152.807781798942,0.9982312485902666,-0.0017687514097334267,0.0017687514097334267,1079.0,1070.0,9.0,0.004187994416007445,0.004187994416007445
2.0,E0,LOARO,0.94,30.0,0.94,-3.993327422095508,-3.993333520321026,-6.098225517892075e-06,6.098225517892075e-06,3.718835446707007e-11,2661.0,2657.7873849369653,1.0012087554788025,0.0012087554788025034,0.0012087554788025034,1331.0,1330.0,1.0,0.0003757985719654265,0.0003757985719654265
2.0,E0,LOARO,0.94,33.0,0.94,-3.9944550322354013,-3.9945588692126286,-0.00010383697722726737,0.00010383697722726737,1.0782117839696042e-08,3209.0,3215.922735773728,0.9978473563134089,-0.0021526436865910714,0.0021526436865910714,1603.0,1606.0,-3.0,0.0009348706762231225,0.0009348706762231225
2.0,E0,LOARO,0.94,36.0,0.94,-3.9953400383425604,-3.995490847536268,-0.00015080919370769053,0.00015080919370769053,2.2743412906763725e-08,3823.0,3827.2138343092292,0.9988989812193262,-0.0011010187806738125,0.0011010187806738125,1909.0,1914.0,-5.0,0.0013078733978550876,0.0013078733978550876
2.0,E0,LOARO,1.0,24.0,1.0,-3.9901748927482936,-3.9902081553210107,-3.3262572717074335e-05,3.3262572717074335e-05,1.1063987437586578e-09,1793.0,1809.557368467721,0.9908500450130844,-0.00914995498691562,0.00914995498691562,889.0,904.0,-15.0,0.008365867261572783,0.008365867261572783
2.0,E0,LOARO,1.0,27.0,1.0,-3.9922725903751317,-3.992454802192524,-0.00018221181739219716,0.00018221181739219716,3.32011463973674e-08,2289.0,2290.2210444669595,0.9994668442725607,-0.0005331557274392829,0.0005331557274392829,1137.0,1152.0,-15.0,0.00655307994757536,0.00655307994757536
2.0,E0,LOARO,1.0,30.0,1.0,-3.9937139130332566,-3.994061815484147,-0.00034790245089055816,0.00034790245089055816,1.2103611533565723e-07,2821.0,2827.433388230814,0.997724654360526,-0.002275345639473958,0.002275345639473958,1425.0,1396.0,29.0,0.010280042538107055,0.010280042538107055
2.0,E0,LOARO,1.0,33.0,1.0,-3.9947880988072617,-3.995250823578558,-0.0004627247712964966,0.0004627247712964966,2.1411421397139508e-07,3409.0,3421.1943997592853,0.9964356308544924,-0.0035643691455076176,0.0035643691455076176,1709.0,1700.0,9.0,0.0026400704018773834,0.0026400704018773834
2.0,E0,LOARO,1.0,36.0,1.0,-3.9956082820275536,-3.996155161745604,-0.0005468797180503415,0.0005468797180503415,2.9907742601482105e-07,4053.0,4071.5040790523726,0.995455222764586,-0.0045447772354140215,0.0045447772354140215,2029.0,2024.0,5.0,0.001233654083395016,0.001233654083395016
2.0,dE1,LOAO,24.0,24.0,0.67,0.016605509974156885,0.01651632275427568,-8.918721988120451e-05,8.918721988120451e-05,7.954360190138322e-09,1205.0,1212.4034368733733,0.9938935863688528,-0.006106413631147167,0.006106413631147167,605.0,600.0,5.0,0.004149377593360996,0.004149377593360996
2.0,dE1,LOAO,24.0,24.0,0.72,0.01626096644842434,0.016120556976791253,-0.0001404094716330878,0.0001404094716330878,1.971481972428289e-08,1303.0,1302.8813052967594,1.0000911017010974,9.110170109738469e-05,9.110170109738469e-05,649.0,654.0,-5.0,0.003837298541826554,0.003837298541826554
2.0,dE1,LOAO,24.0,24.0,0.78,0.015731174937195558,0.01572383516217204,-7.339775023516154e-06,7.339775023516154e-06,5.387229739583156e-11,1413.0,1411.4547474048225,1.0010947942879633,0.00109479428796333,0.00109479428796333,711.0,702.0,9.0,0.006369426751592357,0.006369426751592357
2.0,dE1,LOAO,24.0,24.0,0.83,0.015544770518148177,0.015445836129208856,-9.893438893932016e-05,9.893438893932016e-05,9.788013314796675e-09,1499.0,1501.9326158282083,0.9980474384820579,-0.0019525615179420974,0.0019525615179420974,751.0,748.0,3.0,0.0020013342228152103,0.0020013342228152103
2.0,dE1,LOAO,24.0,24.0,0.89,0.015348580122871436,0.0151633030672324,-0.0001852770556390361,0.0001852770556390361,3.4327587346270476e-08,1611.0,1610.5060579362716,1.0003066999104377,0.0003066999104377466,0.0003066999104377466,805.0,806.0,-1.0,0.0006207324643078833,0.0006207324643078833
2.0,dE1,LOAO,24.0,24.0,0.94,0.015281157376788368,0.014963170290861867,-0.00031798708592650077,0.00031798708592650077,1.0111578681602778e-07,1693.0,1700.9839263596577,0.9953062893564524,-0.004693710643547622,0.004693710643547622,847.0,846.0,1.0,0.0005906674542232723,0.0005906674542232723
2.0,dE1,LOAO,24.0,24.0,1.0,0.015093959774177268,0.014758181155392633,-0.00033577861878463476,0.00033577861878463476,1.1274728083291707e-07,1793.0,1809.557368467721,0.9908500450130844,-0.00914995498691562,0.00914995498691562,889.0,904.0,-15.0,0.008365867261572783,0.008365867261572783
2.0,dE1,LOAO,27.0,27.0,0.67,0.013015130627493932,0.013143162839026954,0.00012803221153302215,0.00012803221153302215,1.6392247190036528e-08,1535.0,1534.4480997928629,1.000359673427346,0.00035967342734610774,0.00035967342734610774,773.0,762.0,11.0,0.0071661237785016286,0.0071661237785016286
2.0,dE1,LOAO,27.0,27.0,0.72,0.012733295855408056,0.012825292244418123,9.199638901006765e-05,9.199638901006765e-05,8.463335590891696e-09,1657.0,1648.9591520162105,1.0048763172659296,0.0048763172659296306,0.0048763172659296306,829.0,828.0,1.0,0.0006035003017501509,0.0006035003017501509
2.0,dE1,LOAO,27.0,27.0,0.78,0.01255522991744984,0.012514362832645672,-4.086708480416715e-05,4.086708480416715e-05,1.6701186203909893e-09,1785.0,1786.3724146842287,0.9992317309241079,-0.000768269075892114,0.000768269075892114,895.0,890.0,5.0,0.0028011204481792717,0.0028011204481792717
2.0,dE1,LOAO,27.0,27.0,0.83,0.012366824664093556,0.012302689981648508,-6.41346824450488e-05,6.41346824450488e-05,4.113257492327251e-09,1907.0,1900.8834669075766,1.0032177317541584,0.003217731754158404,0.003217731754158404,957.0,950.0,7.0,0.0036706869428421605,0.0036706869428421605
2.0,dE1,LOAO,27.0,27.0,0.89,0.012129866882773843,0.012094731811254847,-3.513507151899596e-05,3.513507151899596e-05,1.2344732506449612e-09,2035.0,2038.296729575594,0.9983826056688613,-0.0016173943311387218,0.0016173943311387218,1019.0,1016.0,3.0,0.0014742014742014742,0.0014742014742014742
2.0,dE1,LOAO,27.0,27.0,0.94,0.012093275436706019,0.011953275902971383,-0.00013999953373463637,0.00013999953373463637,1.959986944591559e-08,2149.0,2152.807781798942,0.9982312485902666,-0.0017687514097334267,0.0017687514097334267,1079.0,1070.0,9.0,0.004187994416007445,0.004187994416007445
2.0,dE1,LOAO,27.0,27.0,1.0,0.011875113966586248,0.01181524400980763,-5.986995677861873e-05,5.986995677861873e-05,3.5844117246736745e-09,2289.0,2290.2210444669595,0.9994668442725607,-0.0005331557274392829,0.0005331557274392829,1137.0,1152.0,-15.0,0.00655307994757536,0.00655307994757536
2.0,dE1,LOAO,30.0,30.0,0.67,0.010532613397950197,0.010621582870186063,8.896947223586624e-05,8.896947223586624e-05,7.915566989928574e-09,1897.0,1894.3803701146455,1.0013828426047278,0.001382842604727763,0.001382842604727763,951.0,946.0,5.0,0.002635740643120717,0.002635740643120717
2.0,dE1,LOAO,30.0,30.0,0.72,0.01046754954538942,0.010391307777092396,-7.624176829702442e-05,7.624176829702442e-05,5.812807233057158e-09,2031.0,2035.7520395261859,0.997665708085307,-0.002334291914693032,0.002334291914693032,1023.0,1008.0,15.0,0.007385524372230428,0.007385524372230428
2.0,dE1,LOAO,30.0,30.0,0.78,0.010212944070126184,0.010171731543480129,-4.121252664605543e-05,4.121252664605543e-05,1.698472352551829e-09,2207.0,2205.3980428200352,1.0007263800678432,0.000726380067843202,0.000726380067843202,1105.0,1102.0,3.0,0.001359311282283643,0.001359311282283643
2.0,dE1,LOAO,30.0,30.0,0.83,0.010088915781495178,0.010026929158368591,-6.198662312658677e-05,6.198662312658677e-05,3.842341446637502e-09,2329.0,2346.769712231576,0.9924280119438399,-0.007571988056160106,0.007571988056160106,1171.0,1158.0,13.0,0.0055817947617003,0.0055817947617003
2.0,dE1,LOAO,30.0,30.0,0.89,0.00988777006436381,0.009890228799003805,2.4587346399949916e-06,2.4587346399949916e-06,6.045376029911301e-12,2513.0,2516.4157155254247,0.998642626691468,-0.0013573733085320283,0.0013573733085320283,1257.0,1256.0,1.0,0.0003979307600477517,0.0003979307600477517
2.0,dE1,LOAO,30.0,30.0,0.94,0.009744223776633643,0.009801940159249345,5.771638261570233e-05,5.771638261570233e-05,3.3311808222421467e-09,2661.0,2657.7873849369653,1.0012087554788025,0.0012087554788025034,0.0012087554788025034,1331.0,1330.0,1.0,0.0003757985719654265,0.0003757985719654265
2.0,dE1,LOAO,30.0,30.0,1.0,0.00966243844684378,0.009721519604621323,5.9081157777543525e-05,5.9081157777543525e-05,3.4905832043349917e-09,2821.0,2827.433388230814,0.997724654360526,-0.002275345639473958,0.002275345639473958,1425.0,1396.0,29.0,0.010280042538107055,0.010280042538107055
2.0,dE1,LOAO,33.0,33.0,0.67,0.00877819843023353,0.008774267295731627,-3.931134501903091e-06,3.931134501903091e-06,1.5453818472052866e-11,2295.0,2292.200247838721,1.0012214256428593,0.0012214256428593195,0.0012214256428593195,1139.0,1156.0,-17.0,0.007407407407407408,0.007407407407407408
2.0,dE1,LOAO,33.0,33.0,0.72,0.008611874507560291,0.008606421063773045,-5.453443787245549e-06,5.453443787245549e-06,2.974004914064707e-11,2457.0,2463.259967826685,0.9974586653830906,-0.0025413346169094186,0.0025413346169094186,1231.0,1226.0,5.0,0.002035002035002035,0.002035002035002035
2.0,dE1,LOAO,33.0,33.0,0.78,0.0084475048040491,0.008450809579982715,3.304775933615084e-06,3.304775933615084e-06,1.0921543971401449e-11,2657.0,2668.5316318122427,0.9956786602509143,-0.004321339749085662,0.004321339749085662,1321.0,1336.0,-15.0,0.005645464809936018,0.005645464809936018
2.0,dE1,LOAO,33.0,33.0,0.83,0.008339753261243477,0.00835194526754216,1.2192006298683208e-05,1.2192006298683208e-05,1.4864501758713103e-10,2833.0,2839.591351800206,0.9976787674761626,-0.0023212325238374243,0.0023212325238374243,1427.0,1406.0,21.0,0.007412636780797741,0.007412636780797741
2.0,dE1,LOAO,33.0,33.0,0.89,0.008152691989559369,0.008263219893040904,0.00011052790348153527,0.00011052790348153527,1.2216417448023576e-08,3053.0,3044.8630157857638,1.0026723646259457,0.002672364625945667,0.002672364625945667,1521.0,1532.0,-11.0,0.0036030134294136916,0.0036030134294136916
2.0,dE1,LOAO,33.0,33.0,0.94,0.008111979377372958,0.008209965772741438,9.798639536848057e-05,9.798639536848057e-05,9.60133367730819e-09,3209.0,3215.922735773728,0.9978473563134089,-0.0021526436865910714,0.0021526436865910714,1603.0,1606.0,-3.0,0.0009348706762231225,0.0009348706762231225
2.0,dE1,LOAO,33.0,33.0,1.0,0.008012881327849719,0.008166661785399851,0.0001537804575501324,0.0001537804575501324,2.364842912432807e-08,3409.0,3421.1943997592853,0.9964356308544924,-0.0035643691455076176,0.0035643691455076176,1709.0,1700.0,9.0,0.0026400704018773834,0.0026400704018773834
2.0,dE1,LOAO,36.0,36.0,0.67,0.0073888084185003144,0.0073934618285512324,4.653410050917996e-06,4.653410050917996e-06,2.1654225101984623e-11,2725.0,2727.9077329650895,0.998934079430198,-0.0010659205698020369,0.0010659205698020369,1361.0,1364.0,-3.0,0.0011009174311926607,0.0011009174311926607
2.0,dE1,LOAO,36.0,36.0,0.72,0.00720682539105022,0.007269557960840048,6.27325697898284e-05,6.27325697898284e-05,3.935375312435692e-09,2927.0,2931.482936917708,0.998470761381125,-0.0015292386188749951,0.0015292386188749951,1465.0,1462.0,3.0,0.0010249402118209772,0.0010249402118209772
2.0,dE1,LOAO,36.0,36.0,0.78,0.007092650005316337,0.007157690981360231,6.504097604389473e-05,6.504097604389473e-05,4.230328564742488e-09,3169.0,3175.7731816608507,0.9978672338125519,-0.0021327661874480652,0.0021327661874480652,1581.0,1588.0,-7.0,0.002208898706216472,0.002208898706216472
2.0,dE1,LOAO,36.0,36.0,0.83,0.0070243447513456125,0.007089235399452668,6.489064810705561e-05,6.489064810705561e-05,4.2107962117537195e-09,3359.0,3379.3483856134694,0.9939786067337429,-0.006021393266257058,0.006021393266257058,1685.0,1674.0,11.0,0.003274784161952962,0.003274784161952962
2.0,dE1,LOAO,36.0,36.0,0.89,0.006891135474331289,0.007031132074711158,0.00013999660037986895,0.00013999660037986895,1.9599048117920725e-08,3621.0,3623.6386303566114,0.9992718285056058,-0.0007281714943941919,0.0007281714943941919,1813.0,1808.0,5.0,0.0013808340237503453,0.0013808340237503453
2.0,dE1,LOAO,36.0,36.0,0.94,0.006800830590469875,0.006999338374454138,0.0001985077839842626,0.0001985077839842626,3.9405340302342664e-08,3823.0,3827.2138343092292,0.9988989812193262,-0.0011010187806738125,0.0011010187806738125,1909.0,1914.0,-5.0,0.0013078733978550876,0.0013078733978550876
2.0,dE1,LOAO,36.0,36.0,1.0,0.006752842558100713,0.0069777451682251765,0.00022490261012446302,0.00022490261012446302,5.058118404079622e-08,4053.0,4071.5040790523726,0.995455222764586,-0.0045447772354140215,0.0045447772354140215,2029.0,2024.0,5.0,0.001233654083395016,0.001233654083395016
2.0,dE1,LOARO,0.67,24.0,0.67,0.016605509974156885,0.01670691655839237,0.00010140658423548471,0.00010140658423548471,1.0283295326308456e-08,1205.0,1212.4034368733733,0.9938935863688528,-0.006106413631147167,0.006106413631147167,605.0,600.0,5.0,0.004149377593360996,0.004149377593360996
2.0,dE1,LOARO,0.67,27.0,0.67,0.013015130627493932,0.013179395957151606,0.00016426532965767467,0.00016426532965767467,2.6983098527544533e-08,1535.0,1534.4480997928629,1.000359673427346,0.00035967342734610774,0.00035967342734610774,773.0,762.0,11.0,0.0071661237785016286,0.0071661237785016286
2.0,dE1,LOARO,0.67,30.0,0.67,0.010532613397950197,0.010656181221205272,0.000123567823255075,0.000123567823255075,1.5269006943997452e-08,1897.0,1894.3803701146455,1.0013828426047278,0.001382842604727763,0.001382842604727763,951.0,946.0,5.0,0.002635740643120717,0.002635740643120717
2.0,dE1,LOARO,0.67,33.0,0.67,0.00877819843023353,0.008789287673643412,1.1089243409881377e-05,1.1089243409881377e-05,1.2297131940359756e-10,2295.0,2292.200247838721,1.0012214256428593,0.0012214256428593195,0.0012214256428593195,1139.0,1156.0,-17.0,0.007407407407407408,0.007407407407407408
2.0,dE1,LOARO,0.67,36.0,0.67,0.0073888084185003144,0.00736936202569623,-1.9446392804084618e-05,1.9446392804084618e-05,3.78162193090754e-10,2725.0,2727.9077329650895,0.998934079430198,-0.0010659205698020369,0.0010659205698020369,1361.0,1364.0,-3.0,0.0011009174311926607,0.0011009174311926607
2.0,dE1,LOARO,0.72,24.0,0.72,0.01626096644842434,0.016200241999311457,-6.072444911288388e-05,6.072444911288388e-05,3.687458720063224e-09,1303.0,1302.8813052967594,1.0000911017010974,9.110170109738469e-05,9.110170109738469e-05,649.0,654.0,-5.0,0.003837298541826554,0.003837298541826554
2.0,dE1,LOARO,0.72,27.0,0.72,0.012733295855408056,0.012812330695718743,7.903484031068775e-05,7.903484031068775e-05,6.2465059829359134e-09,1657.0,1648.9591520162105,1.0048763172659296,0.0048763172659296306,0.0048763172659296306,829.0,828.0,1.0,0.0006035003017501509,0.0006035003017501509
2.0,dE1,LOARO,0.72,30.0,0.72,0.01046754954538942,0.010388977669148895,-7.857187624052582e-05,7.857187624052582e-05,6.173539735956506e-09,2031.0,2035.7520395261859,0.997665708085307,-0.002334291914693032,0.002334291914693032,1023.0,1008.0,15.0,0.007385524372230428,0.007385524372230428
2.0,dE1,LOARO,0.72,33.0,0.72,0.008611874507560291,0.008595970492900392,-1.5904014659898907e-05,1.5904014659898907e-05,2.5293768230227935e-10,2457.0,2463.259967826685,0.9974586653830906,-0.0025413346169094186,0.0025413346169094186,1231.0,1226.0,5.0,0.002035002035002035,0.002035002035002035
2.0,dE1,LOARO,0.72,36.0,0.72,0.00720682539105022,0.007232241489801332,2.5416098751111782e-05,2.5416098751111782e-05,6.459780757262659e-10,2927.0,2931.482936917708,0.998470761381125,-0.0015292386188749951,0.0015292386188749951,1465.0,1462.0,3.0,0.0010249402118209772,0.0010249402118209772
2.0,dE1,LOARO,0.78,24.0,0.78,0.015731174937195558,0.015796306517358208,6.513158016265008e-05,6.513158016265008e-05,4.242122734483714e-09,1413.0,1411.4547474048225,1.0010947942879633,0.00109479428796333,0.00109479428796333,711.0,702.0,9.0,0.006369426751592357,0.006369426751592357
2.0,dE1,LOARO,0.78,27.0,0.78,0.01255522991744984,0.012518054161275953,-3.717575617388606e-05,3.717575617388606e-05,1.3820368471002277e-09,1785.0,1786.3724146842287,0.9992317309241079,-0.000768269075892114,0.000768269075892114,895.0,890.0,5.0,0.0028011204481792717,0.0028011204481792717
2.0,dE1,LOARO,0.78,30.0,0.78,0.010212944070126184,0.010173139534807708,-3.9804535318476233e-05,3.9804535318476233e-05,1.584401031919822e-09,2207.0,2205.3980428200352,1.0007263800678432,0.000726380067843202,0.000726380067843202,1105.0,1102.0,3.0,0.001359311282283643,0.001359311282283643
2.0,dE1,LOARO,0.78,33.0,0.78,0.0084475048040491,0.00843816790382794,-9.336900221160183e-06,9.336900221160183e-06,8.717770573990107e-11,2657.0,2668.5316318122427,0.9956786602509143,-0.004321339749085662,0.004321339749085662,1321.0,1336.0,-15.0,0.005645464809936018,0.005645464809936018
2.0,dE1,LOARO,0.78,36.0,0.78,0.007092650005316337,0.007118579692434596,2.5929687118259048e-05,2.5929687118259048e-05,6.723486740508093e-10,3169.0,3175.7731816608507,0.9978672338125519,-0.0021327661874480652,0.0021327661874480652,1581.0,1588.0,-7.0,0.002208898706216472,0.002208898706216472
2.0,dE1,LOARO,0.83,24.0,0.83,0.015544770518148177,0.01550286465953678,-4.1905858611397326e-05,4.1905858611397326e-05,1.7561009859584235e-09,1499.0,1501.9326158282083,0.9980474384820579,-0.0019525615179420974,0.0019525615179420974,751.0,748.0,3.0,0.0020013342228152103,0.0020013342228152103
2.0,dE1,LOARO,0.83,27.0,0.83,0.012366824664093556,0.012308692638085369,-5.813202600818759e-05,5.813202600818759e-05,3.3793324478165986e-09,1907.0,1900.8834669075766,1.0032177317541584,0.003217731754158404,0.003217731754158404,957.0,950.0,7.0,0.0036706869428421605,0.0036706869428421605
2.0,dE1,LOARO,0.83,30.0,0.83,0.010088915781495178,0.010023920180388357,-6.499560110682055e-05,6.499560110682055e-05,4.224428163236933e-09,2329.0,2346.769712231576,0.9924280119438399,-0.007571988056160106,0.007571988056160106,1171.0,1158.0,13.0,0.0055817947617003,0.0055817947617003
2.0,dE1,LOARO,0.83,33.0,0.83,0.008339753261243477,0.008333446952662122,-6.306308581354239e-06,6.306308581354239e-06,3.976952792326211e-11,2833.0,2839.591351800206,0.9976787674761626,-0.0023212325238374243,0.0023212325238374243,1427.0,1406.0,21.0,0.007412636780797741,0.007412636780797741
