shape_n,scale_a0,placement_x,placement_y,symmetry_class,theta,event_index,delta_event,xi_event,delta_left,delta_right,event_type,added_count,removed_count,net_site_change,changed_edge_count,event_rank,max_row_length,max_column_length,local_normal_angle,axis_aligned_normal,flatness_proxy,E0_before,E1_before,E2_before,E3_before,E0_after,E1_after,E2_after,E3_after,gap_before,gap_after,center_before,center_after,delta_E0,delta_E1,delta_E2,delta_gap,delta_center,eta_E0,eta_E1,eta_E2,eta_gap,eta_center,projector_distance,principal_angle_1,principal_angle_2,frozen_mode_shift_1,frozen_mode_shift_2,relaxation_residual_1,relaxation_residual_2,bare_event_size,boundary_weight_mode1,boundary_weight_mode2,changed_bond_weight,schur_predictor,K_ref
2.0,24.3,0.13,0.62,C1,0.0,24,0.0263167302255,0.63949654447965,0.024279497665,0.0263167302255,REMOVE_ONLY,0,1,-1,2,1,1,1,69.40629169659802,0,20.593708303401982,-3.990515175102518,-3.9762257511397987,-3.9756621478289804,-3.9571304623018126,-3.9905096713992565,-3.976220659506064,-3.975639417532288,-3.9571068982497737,0.0005636033108182836,0.0005812419737760699,-3.97594394948439,-3.9759300385191763,5.503703261577897e-06,5.09163373463295e-06,2.2730296692419216e-05,1.7638662957786266e-05,1.3910965213526083e-05,0.0005784079426302807,0.0005351017765866326,0.002388825036593407,0.0018537232600067742,0.0014619634065900198,0.006951297232266718,0.0014521881602131287,0.2816238741547531,6.644512664698982e-06,2.82651316821092e-05,-1.5528789300660317e-06,-5.534834989689985e-06,1,1.4433839577138434e-05,5.9519388624975446e-05,4.324085833967831e-05,4.5085549047837014e-05,0.009515262249944367
2.0,24.3,0.13,0.62,C1,0.0,25,0.027567164972,0.6698821088196,0.0263167302255,0.027567164972,REMOVE_ONLY,0,1,-1,2,1,1,1,116.20981341469344,0,26.209813414693443,-3.9905096713992565,-3.976220659506064,-3.975639417532288,-3.9571068982497737,-3.9905046947518517,-3.9762169187414838,-3.9756180566311854,-3.957097271289141,0.0005812419737760699,0.0005988621102983593,-3.9759300385191763,-3.975917487686335,4.9766474048418274e-06,3.7407645803178013e-06,2.1360901102607244e-05,1.7620136522289442e-05,1.2550832841462523e-05,0.0005230173666386257,0.00039313310364511207,0.002244909340542047,0.0018517762368969349,0.0013190212220935795,0.006430292570093854,0.0012399638929378495,0.26051632611029674,4.848904994331216e-06,2.6544247935991055e-05,-1.1081404140134143e-06,-5.183346833383812e-06,1,1.0293372418862812e-05,5.470890889630077e-05,4.3390343256385246e-05,4.4415536477437954e-05,0.009515262249944367
2.0,24.3,0.13,0.62,C1,0.0,26,0.027775090006,0.6749346871458001,0.027567164972,0.027775090006,REMOVE_ONLY,0,1,-1,2,1,1,1,-108.7640661526009,0,18.764066152600904,-3.9905046947518517,-3.9762169187414838,-3.9756180566311854,-3.957097271289141,-3.990499009773822,-3.9762125306604257,-3.9755937282458627,-3.9570704020663183,0.0005988621102983593,0.0006188024145630244,-3.975917487686335,-3.975903129453144,5.684978029663057e-06,4.388081058070981e-06,2.4328385322736068e-05,1.9940304264665087e-05,1.4358233190847614e-05,0.0005974588908147325,0.0004611623876259045,0.002556775071846108,0.0020956126842202032,0.0015089687297826775,0.007087338260122329,0.0014762825249388745,0.28713548910660086,5.728324972389259e-06,3.0306931836671103e-05,-1.3402439143182787e-06,-5.978546513935035e-06,1,1.2511574698749794e-05,6.395688500441968e-05,4.915676816566151e-05,5.1445310305669885e-05,0.009515262249944367
2.0,24.3,0.13,0.62,C1,0.0,27,0.0288786146305,0.7017503355211501,0.027775090006,0.0288786146305,REMOVE_ONLY,0,1,-1,2,1,1,1,-99.36373397474861,0,9.363733974748612,-3.990499009773822,-3.9762125306604257,-3.9755937282458627,-3.9570704020663183,-3.990493314477921,-3.976211303786386,-3.9755660130285375,-3.9570318647596947,0.0006188024145630244,0.0006452907578484712,-3.975903129453144,-3.9758886584074618,5.695295901109176e-06,1.226874039694792e-06,2.7715217325141595e-05,2.6488343285446803e-05,1.4471045682196149e-05,0.0005985432404810992,0.00012893749089279858,0.002912711872476624,0.0027837743815838254,0.0015208246816613758,0.0071513296012242775,0.0008611796012408954,0.28973059737643925,1.609090692061138e-06,3.473605020700571e-05,-3.8221665236634617e-07,-7.020832881864114e-06,1,3.7115316553701006e-06,7.496540336577441e-05,6.625331333716247e-05,7.125387171040432e-05,0.009515262249944367
2.0,24.3,0.13,0.62,C1,0.0,28,0.0306291717055,0.7442888724436499,0.0288786146305,0.0306291717055,REMOVE_ONLY,0,1,-1,2,1,1,1,-124.08785771899356,0,34.08785771899356,-3.990493314477921,-3.976211303786386,-3.9755660130285375,-3.9570318647596947,-3.9904878356577216,-3.976200840617911,-3.975548973398378,-3.957029474464062,0.0006452907578484712,0.000651867219532587,-3.9758886584074618,-3.9758749070081443,5.478820199300571e-06,1.0463168475194351e-05,1.7039630159310093e-05,6.576461684115742e-06,1.3751399317474267e-05,0.0005757928741619921,0.0010996195585944598,0.001790768316386626,0.0006911487577921662,0.0014451939375138784,0.006920056428319885,0.0020470025737075394,0.2803544327233469,1.347747394928045e-05,2.1045555659581633e-05,-3.0143054740860986e-06,-4.00592550027154e-06,1,2.7587561500204885e-05,4.240521546150259e-05,1.51360319672672e-05,1.4817653961297702e-05,0.009515262249944367
2.0,24.3,0.13,0.62,C1,0.0,29,0.031620892028,0.7683876762804001,0.0306291717055,0.031620892028,REMOVE_ONLY,0,1,-1,2,1,1,1,-81.26502829543672,0,8.734971704563279,-3.9904878356577216,-3.976200840617911,-3.975548973398378,-3.957029474464062,-3.9904820242084296,-3.976200492154546,-3.9755196285121364,-3.956990082737294,0.000651867219532587,0.0006808636424096015,-3.9758749070081443,-3.975860060333341,5.811449292014714e-06,3.4846336482985407e-07,2.9344886241844392e-05,2.8996422877014538e-05,1.4846674803337123e-05,0.0006107503019213887,3.662151979383347e-05,0.0030839808164000904,0.0030473592966062573,0.001560301168096962,0.0072859436560481555,0.0004941904125967784,0.29518531999695774,4.572884527848098e-07,3.684631264610702e-05,-1.0882508795495571e-07,-7.501426404262629e-06,1,1.1363899443907968e-06,7.988586076679904e-05,7.277736549722737e-05,7.874947082240824e-05,0.009515262249944367
2.0,24.3,0.13,0.62,C1,0.0,30,0.0319811781125,0.77714262813375,0.031620892028,0.0319811781125,ADD_ONLY,1,0,1,2,1,1,1,158.86177060018886,0,21.138229399811138,-3.9904820242084296,-3.976200492154546,-3.9755196285121364,-3.956990082737294,-3.990486961990312,-3.9762224355816103,-3.975522882817056,-3.9570255167636206,0.0006808636424096015,0.0006995527645541344,-3.975860060333341,-3.975872659199333,-4.937781882485837e-06,-2.1943427064297083e-05,-3.254304919764195e-06,1.8689122144532888e-05,-1.2598865992252684e-05,-0.0005189328210596304,-0.0023061295094021586,-0.0003420089572185172,0.0019641205521836414,-0.0013240692333336735,0.006571581866205153,0.0014564274863704029,0.26623958150982446,-6.938893903907228e-17,-1.0408340855860843e-16,-2.1943427064227694e-05,-3.2543049196601115e-06,1,3.741238025871331e-05,6.047077010066467e-06,0.0,-3.1365303248646844e-05,0.009515262249944367
2.0,24.3,0.13,0.62,C1,0.0,31,0.032173443959,0.7818146882037,0.0319811781125,0.032173443959,ADD_ONLY,1,0,1,2,1,1,1,147.9740939652372,0,32.02590603476281,-3.990486961990312,-3.9762224355816103,-3.975522882817056,-3.9570255167636206,-3.9904921886347453,-3.9762420357229376,-3.9755297889019796,-3.9570463475663686,0.0006995527645541344,0.0007122468209579402,-3.975872659199333,-3.9758859123124584,-5.226644433253824e-06,-1.960014132729171e-05,-6.906084923485878e-06,1.2694056403805831e-05,-1.3253113125166749e-05,-0.0005492906339270242,-0.0020598634921918527,-0.0007257902874433393,0.0013340732047485134,-0.0013928268897942604,0.00679418148198152,0.002013766455024561,0.27525475240053665,2.706168622523819e-16,4.440892098500626e-16,-1.9600141327562326e-05,-6.906084923929967e-06,1,3.140266539738357e-05,1.178759044585064e-05,0.0,-1.961507495153293e-05,0.009515262249944367
2.0,24.3,0.13,0.62,C1,0.0,32,0.032406905981,0.7874878153383001,0.032173443959,0.032406905981,ADD_ONLY,1,0,1,2,1,1,1,-152.86144849552798,0,27.13855150447202,-3.9904921886347453,-3.9762420357229376,-3.9755297889019796,-3.9570463475663686,-3.9904969341148058,-3.976261929084079,-3.9755338856158517,-3.9570647516097357,0.0007122468209579402,0.0007280434682273018,-3.9758859123124584,-3.9758979073499656,-4.745480060464047e-06,-1.9893361141498644e-05,-4.096713872137059e-06,1.5796647269361586e-05,-1.199503750726194e-05,-0.0004987229921583918,-0.0020906792286901977,-0.0004305413518330523,0.0016601378768571454,-0.0012606102903082962,0.006291498252109827,0.0016130687831965947,0.254890970471683,2.2898349882893854e-16,-6.071532165918825e-16,-1.9893361141727628e-05,-4.096713871529906e-06,1,3.300843759864919e-05,7.308833885557043e-06,0.0,-2.5699603713092148e-05,0.009515262249944367
2.0,24.3,0.13,0.62,C1,0.0,33,0.03274900600079424,0.7958008458193,0.032406905981,0.03274900600079424,REMOVE_ONLY,0,1,-1,2,1,1,1,101.60064043244694,0,11.600640432446937,-3.9904969341148058,-3.976261929084079,-3.9755338856158517,-3.9570647516097357,-3.990491255804745,-3.976261121590895,-3.975505938786497,-3.9570332405218998,0.0007280434682273018,0.0007551828043981246,-3.9758979073499656,-3.975883530188696,5.678310060819314e-06,8.074931838741861e-07,2.7946829354696945e-05,2.713933617082276e-05,1.437716126950761e-05,0.0005967581251743758,8.486294572479148e-05,0.0029370529808424714,0.0028521900351176797,0.001510957963306967,0.00711479608135795,0.0008166321495634082,0.2882505740929391,1.0524643673445744e-06,3.505585195196989e-05,-2.4497118347038827e-07,-7.109022597272946e-06,1,2.462727794296185e-06,7.545469788384141e-05,6.800615749457744e-05,7.299197008954523e-05,0.009515262249944367
2.0,33.7,0.13,0.62,C1,0.0,0,0.000771155088,0.0259879264656,0.0,0.000771155088,REMOVE_ONLY,0,1,-1,2,1,1,1,-93.61956329917521,1,3.619563299175212,-3.9950187556431636,-3.987369047503416,-3.987351476073616,-3.9773603439158385,-3.9950173878190753,-3.9873630914802902,-3.987350455033949,-3.9773500247154447,1.757142980007842e-05,1.2636446341307561e-05,-3.987360261788516,-3.98735677325712,1.3678240882164516e-06,5.95602312580823e-06,1.0210396670373711e-06,-4.9349834587708585e-06,3.488531396200756e-06,0.0002745948582785743,0.0011956898114492138,0.00020497682785548522,-0.0009907129835937287,0.0007003333196077734,0.0035434442026753606,3.1968094618311744e-05,0.14356007501795282,7.884146942388481e-06,8.443888283738571e-07,-1.9281238165802517e-06,1.7665083866351405e-07,1,1.7374549873706152e-05,1.9173721350718338e-06,-1.4079485406660464e-05,-1.5457177738634318e-05,0.004981244356836445
2.0,33.7,0.13,0.62,C1,0.0,1,0.001231166332,0.041490305388400005,0.000771155088,0.001231166332,ADD_ONLY,1,0,1,2,1,1,1,-27.664549653550207,0,27.66454965355021,-3.9950173878190753,-3.9873630914802902,-3.987350455033949,-3.9773500247154447,-3.9950186783955917,-3.9873678585632586,-3.987352208211385,-3.9773507526665695,1.2636446341307561e-05,1.5650351873564006e-05,-3.98735677325712,-3.987360033387322,-1.2905765163218064e-06,-4.767082968371028e-06,-1.7531774361145835e-06,3.0139055322564445e-06,-3.260130202242806e-06,-0.0002590871725757784,-0.0009570064479628481,-0.00035195571839563696,0.0006050507295672111,-0.0006544810831792425,0.0033393447114430375,3.503594119376358e-05,0.13529111502330218,-1.7520707107365752e-16,-3.452099717193846e-16,-4.767082968195821e-06,-1.7531774357693736e-06,1,6.9756637691084864e-06,4.022639707179418e-06,0.0,-2.9530240619290684e-06,0.004981244356836445
2.0,33.7,0.13,0.62,C1,0.0,2,0.0020721537405,0.06983158105485,0.001231166332,0.0020721537405,REMOVE_ONLY,0,1,-1,2,1,1,1,-86.82954762439657,1,3.170452375603432,-3.9950186783955917,-3.9873678585632586,-3.987352208211385,-3.9773507526665695,-3.9950173965502636,-3.987364069801499,-3.987349481813752,-3.9773398902930484,1.5650351873564006e-05,1.458798774711667e-05,-3.987360033387322,-3.9873567758076254,1.2818453281049358e-06,3.7887617594378753e-06,2.7263976329905404e-06,-1.062364126447335e-06,3.257579696658297e-06,0.0002573343599066132,0.0007606054808851202,0.0005473326417421645,-0.0002132728391429557,0.0006539690614027945,0.003362962398234053,4.2034806532418696e-05,0.13624796820731233,5.558231468345484e-06,2.5817049945468795e-06,-1.769469708907609e-06,1.4469263844366087e-07,1,1.2470478493185183e-05,5.6913612189041035e-06,-5.9530407959429335e-06,-6.779117274281079e-06,0.004981244356836445
2.0,33.7,0.13,0.62,C1,0.0,3,0.0026105904,0.08797689648000001,0.0020721537405,0.0026105904,ADD_ONLY,1,0,1,2,1,1,1,169.04396372465425,0,10.956036275345753,-3.9950173965502636,-3.987364069801499,-3.987349481813752,-3.9773398902930484,-3.995018815106321,-3.987369923146212,-3.9873508498574113,-3.977347748394758,1.458798774711667e-05,1.9073288800797172e-05,-3.9873567758076254,-3.9873603865018117,-1.4185560575086242e-06,-5.853344712924979e-06,-1.3680436592444778e-06,4.485301053680502e-06,-3.610694186306773e-06,-0.0002847794558726566,-0.0011750768068407708,-0.00027463893783225544,0.0009004378690085155,-0.0007248578723810893,0.0036259623181203785,4.075819171109002e-05,0.14690324183387218,-1.7694179454963432e-16,5.169475958410885e-16,-5.853344712748038e-06,-1.3680436597614254e-06,1,9.55560696570822e-06,3.361760810114015e-06,0.0,-6.193846155594205e-06,0.004981244356836445
2.0,33.7,0.13,0.62,C1,0.0,4,0.003011309423,0.1014811275551,0.0026105904,0.003011309423,ADD_ONLY,1,0,1,2,1,1,1,-13.128126908910279,0,13.128126908910275,-3.995018815106321,-3.987369923146212,-3.9873508498574113,-3.977347748394758,-3.9950202074674808,-3.9873764571752175,-3.987351375297444,-3.9773552609785665,1.9073288800797172e-05,2.508187777339188e-05,-3.9873603865018117,-3.9873639162363306,-1.3923611597022045e-06,-6.534029005411668e-06,-5.254400328169595e-07,6.008588972594708e-06,-3.529734518892269e-06,-0.00027952075023006574,-0.0013117262549957268,-0.0001054836894511762,0.0012062425655445506,-0.0007086049721788753,0.0035720548335983022,3.559324886886112e-05,0.14471921574548105,-5.759281940243e-16,-3.122502256758253e-16,-6.53402900483574e-06,-5.254400325047093e-07,1,1.1375635598197696e-05,1.216168688978217e-06,0.0,-1.0159466909219479e-05,0.004981244356836445
2.0,33.7,0.13,0.62,C1,0.0,5,0.00344330711,0.11603944960700001,0.003011309423,0.00344330711,REMOVE_ONLY,0,1,-1,2,1,1,1,122.39260887417429,0,32.392608874174286,-3.9950202074674808,-3.9873764571752175,-3.987351375297444,-3.9773552609785665,-3.9950187119719662,-3.9873714589305753,-3.9873488300306463,-3.9773509003159577,2.508187777339188e-05,2.26288999289892e-05,-3.9873639162363306,-3.987360144480611,1.4954955145363158e-06,4.998244642173688e-06,2.5452667977710064e-06,-2.4529778444026817e-06,3.7717557197503027e-06,0.0003002252865760023,0.0010034128591410922,0.0005109700740293512,-0.000492442785111741,0.0007571914665406456,0.0037235985465948556,7.363766765027767e-05,0.15085889999778415,6.888921715360319e-06,2.5502346303832996e-06,-1.8906770731866307e-06,-4.967832612293166e-09,1,1.407181822439839e-05,5.149672127372684e-06,-8.677353629687055e-06,-8.922146097025706e-06,0.004981244356836445
2.0,33.7,0.13,0.62,C1,0.0,6,0.00362007304,0.12199646144800001,0.00344330711,0.00362007304,ADD_ONLY,1,0,1,2,1,1,1,-23.961169782180317,0,23.96116978218032,-3.9950187119719662,-3.9873714589305753,-3.9873488300306463,-3.9773509003159577,-3.995020163605456,-3.9873787685558613,-3.98734889157865,-3.9773558399481455,2.26288999289892e-05,2.987697721135163e-05,-3.987360144480611,-3.9873638300672556,-1.451633489857329e-06,-7.309625285945032e-06,-6.154800358260104e-08,7.248077282362431e-06,-3.6855866447638164e-06,-0.00029141985131989225,-0.001467429574281581,-1.2355949472370346e-05,0.0014550736248092105,-0.0007398927618769756,0.0036778264940249034,1.5128907556614795e-05,0.1490044911913545,-7.979727989493313e-16,-1.3565537582138631e-15,-7.309625285147059e-06,-6.154800222604728e-08,1,1.2448475810065291e-05,1.5935375390886716e-07,0.0,-1.2289122056156425e-05,0.004981244356836445
2.0,33.7,0.13,0.62,C1,0.0,7,0.003808566791,0.12834870085670003,0.00362007304,0.003808566791,REMOVE_ONLY,0,1,-1,2,1,1,1,-91.91041617604893,1,1.9104161760489262,-3.995020163605456,-3.9873787685558613,-3.98734889157865,-3.9773558399481455,-3.9950190190515893,-3.9873783092869686,-3.98734355735514,-3.977345735372923,2.987697721135163e-05,3.4751931828669314e-05,-3.9873638300672556,-3.987360933321054,1.14455386679424e-06,4.59268892694098e-07,5.334223510011782e-06,4.874954617317684e-06,2.8967462015749845e-06,0.00022977268023870618,9.219963121539707e-05,0.001070861641768466,0.000978662010553069,0.0005815306365365077,0.003067179281188124,4.478040739857026e-05,0.12426450912415023,6.734895210708941e-07,6.535381390473244e-06,-2.1422062837679612e-07,-1.201157880461462e-06,1,1.5044128244490472e-06,1.4989151085855134e-05,1.1723762543631076e-05,1.3484738261406088e-05,0.004981244356836445
2.0,33.7,0.13,0.62,C1,0.0,8,0.00399656026,0.13468408076200003,0.003808566791,0.00399656026,REMOVE_ONLY,0,1,-1,2,1,1,1,105.62709816043409,0,15.627098160434088,-3.9950190190515893,-3.9873783092869686,-3.98734355735514,-3.977345735372923,-3.9950175092924467,-3.987376509664122,-3.987337699813239,-3.977335493328197,3.4751931828669314e-05,3.880985088278166e-05,-3.987360933321054,-3.98735710473868,1.5097591425927703e-06,1.7996228467431763e-06,5.857541900855523e-06,4.057919054112347e-06,3.82858237379935e-06,0.0003030887534197596,0.0003612797762617903,0.0011759194051214161,0.0008146396288596258,0.0007685995906916032,0.003766964178561204,0.00010405185706161684,0.1526158140785187,2.6320882473909735e-06,6.951899821043897e-06,-8.324654006477972e-07,-1.094357920188374e-06,1,5.744831265647368e-06,1.487552914748977e-05,8.63960238285981e-06,9.130697881842402e-06,0.004981244356836445
2.0,33.7,0.13,0.62,C1,0.0,9,0.0040415135759999995,0.13619900751119998,0.00399656026,0.0040415135759999995,REMOVE_ONLY,0,1,-1,2,1,1,1,96.99684785142625,0,6.996847851426253,-3.9950175092924467,-3.987376509664122,-3.987337699813239,-3.977335493328197,-3.9950160147816747,-3.987375935981829,-3.9873306675494473,-3.97732304526575,3.880985088278166e-05,4.526843238172873e-05,-3.98735710473868,-3.987353301765638,1.4945107720265582e-06,5.73682292781541e-07,7.03226379172861e-06,6.458581498947069e-06,3.8029730422550756e-06,0.00030002759651319574,0.00011516847030284674,0.0014117484082219877,0.001296579937919141,0.0007634584392624172,0.003758206751394013,7.347911509349895e-05,0.15226103001892563,8.482944340252457e-07,8.673458664273936e-06,-2.746121412437047e-07,-1.6411948725453263e-06,1,1.9069817585786925e-06,1.8874739638761915e-05,1.565029108547745e-05,1.6967757880183224e-05,0.004981244356836445
2.0,33.7,0.13,0.62,C1,0.0,10,0.0043257610315,0.14577814676155001,0.0040415135759999995,0.0043257610315,REMOVE_ONLY,0,1,-1,2,1,1,1,-88.53045303392895,1,1.46954696607105,-3.9950160147816747,-3.987375935981829,-3.9873306675494473,-3.97732304526575,-3.995015126351747,-3.987375818619852,-3.987326298532972,-3.977315382386156,4.526843238172873e-05,4.952008687997278e-05,-3.987353301765638,-3.987351058576412,8.88429927847767e-07,1.1736197702560958e-07,4.36901647526966e-06,4.251654498244051e-06,2.2431892259255903e-06,0.00017835501818505505,2.356077490246742e-05,0.0008770933851645844,0.0008535326102621169,0.00045032707998894975,0.0025001346143183212,3.0281896147772326e-05,0.10129108759031305,1.5742078401936865e-07,5.330724645953924e-06,-4.005880699375908e-08,-9.61708170684264e-07,1,4.080908901544154e-07,1.3245960453235867e-05,1.0346593482118512e-05,1.2837869563081452e-05,0.004981244356836445
2.0,33.7,0.13,0.62,C1,0.0,11,0.004648909973,0.1566682660901,0.0043257610315,0.004648909973,REMOVE_ONLY,0,1,-1,2,1,1,1,110.95515136300376,0,20.955151363003765,-3.995015126351747,-3.987375818619852,-3.987326298532972,-3.977315382386156,-3.995013714278939,-3.987374354059041,-3.987320639653576,-3.9773106800670894,4.952008687997278e-05,5.371440546531048e-05,-3.987351058576412,-3.9873474968563087,1.4120728080158074e-06,1.4645608108487806e-06,5.658879396186478e-06,4.194318585337697e-06,3.5617201032955847e-06,0.000283477923759718,0.0002940150504439243,0.0011360373012859772,0.0008420222508420529,0.0007150261758203745,0.0035722957066686542,0.00012964996283888885,0.14472892075385846,2.0405584051051695e-06,6.86682876769977e-06,-5.759975942563889e-07,-1.2079493715132922e-06,1,4.40229697656793e-06,1.4521357851132472e-05,9.652519161085595e-06,1.0119060874564542e-05,0.004981244356836445
2.0,33.7,0.13,0.62,C1,0.0,12,0.0047397432395,0.15972934717115,0.004648909973,0.0047397432395,REMOVE_ONLY,0,1,-1,1,1,1,1,-90.21945196593855,1,0.21945196593854632,-3.995013714278939,-3.987374354059041,-3.987320639653576,-3.9773106800670894,-3.9950132477433957,-3.9873743416194176,-3.9873183037950235,-3.9773068465413477,5.371440546531048e-05,5.603782439411731e-05,-3.9873474968563087,-3.9873463227072206,4.665355430866214e-07,1.2439623553461843e-08,2.3358585523602926e-06,2.3234189288068308e-06,1.1741490881789218e-06,9.365843344872865e-05,2.4972923756268334e-06,0.0004689307299599694,0.0004664334375843426,0.00023571401121237425,0.0014871372692977002,8.45192788808014e-06,0.06025023822398811,1.4301502137062383e-08,2.5729947242258966e-06,-1.8618785836005403e-09,-2.3713617186560398e-07,1,5.7025443012128276e-08,1.025934834839163e-05,5.1173831229497136e-06,1.0202322905379503e-05,0.004981244356836445
2.0,33.7,0.13,0.62,C1,0.0,13,0.004860526399,0.1637997396463,0.0047397432395,0.004860526399,ADD_ONLY,1,0,1,2,1,1,1,161.93232161481217,0,18.067678385187833,-3.9950132477433957,-3.9873743416194176,-3.9873183037950235,-3.9773068465413477,-3.9950146461605556,-3.9873811436797886,-3.987318618121427,-3.9773187808557364,5.603782439411731e-05,6.252555836150364e-05,-3.9873463227072206,-3.9873498809006076,-1.3984171598480089e-06,-6.802060370958429e-06,-3.1432640357209607e-07,6.487733967386333e-06,-3.558193387043218e-06,-0.00028073651073326066,-0.00136553436926318,-6.310198437478837e-05,0.0013024323848883916,-0.000714318176774408,0.003579653171706212,7.654022407541706e-05,0.14502704175660341,-3.2439329000766293e-16,-1.43982048506075e-16,-6.802060370634036e-06,-3.14326403428114e-07,1,1.1774812140154265e-05,6.510821608897773e-07,0.0,-1.1123729979264488e-05,0.004981244356836445
2.0,33.7,0.13,0.62,C1,0.0,14,0.0050945095585,0.17168497212145004,0.004860526399,0.0050945095585,ADD_ONLY,1,0,1,2,1,1,1,-40.17432553623637,0,40.17432553623637,-3.9950146461605556,-3.9873811436797886,-3.987318618121427,-3.9773187808557364,-3.995016148867555,-3.987386525277066,-3.987320891592656,-3.9773227964273055,6.252555836150364e-05,6.563368441003803e-05,-3.9873498809006076,-3.987353708434861,-1.5027069992790132e-06,-5.381597277587247e-06,-2.273471229052859e-06,3.1081260485343876e-06,-3.8275342535420975e-06,-0.0003016730141368476,-0.0010803720701236714,-0.0004564062844924808,0.0006239657856311907,-0.0007683891773526523,0.003771820552726958,0.00019598708322213603,0.1528124767727205,1.0408340855860843e-17,1.5768636396629176e-15,-5.381597277597655e-06,-2.2734712306297228e-06,1,8.363067870736383e-06,4.038367952854346e-06,0.0,-4.3246999178820365e-06,0.004981244356836445
2.0,33.7,0.13,0.62,C1,0.0,15,0.005322528232000001,0.17936920141840004,0.0050945095585,0.005322528232000001,ADD_ONLY,1,0,1,2,1,1,1,-146.21630288949441,0,33.783697110505585,-3.995016148867555,-3.987386525277066,-3.987320891592656,-3.9773227964273055,-3.9950175424048107,-3.9873905992097805,-3.9873238874339947,-3.977322809241077,6.563368441003803e-05,6.671177578576604e-05,-3.987353708434861,-3.9873572433218873,-1.3935372558115944e-06,-4.07393271428802e-06,-2.9958413385600124e-06,1.0780913757280075e-06,-3.5348870262019716e-06,-0.00027975685511172566,-0.000817854419989817,-0.0006014242875775424,0.00021643013241227463,-0.0007096393537391036,0.003565989805458316,0.00020263953732954136,0.14447335723563443,-2.1510571102112408e-16,-5.204170427930421e-18,-4.073932714072914e-06,-2.9958413385548083e-06,1,6.3149070790098224e-06,5.244398635424859e-06,0.0,-1.070508443584963e-06,0.004981244356836445
2.0,33.7,0.13,0.62,C1,0.0,16,0.005432539916,0.18307659516920002,0.005322528232000001,0.005432539916,ADD_ONLY,1,0,1,2,1,1,1,37.48009349532849,0,37.48009349532849,-3.9950175424048107,-3.9873905992097805,-3.9873238874339947,-3.977322809241077,-3.995019060170378,-3.9873949035920826,-3.9873272840597633,-3.977323410232593,6.671177578576604e-05,6.761953231926299e-05,-3.9873572433218873,-3.987361093825923,-1.517765567449203e-06,-4.304382302144916e-06,-3.396625768647965e-06,9.077565334969506e-07,-3.850504035618485e-06,-0.00030469606763341474,-0.0008641178777422195,-0.000681882984516973,0.00018223489322524638,-0.0007730004311741724,0.0037891358029009934,0.00022457655239763828,0.15351395469110787,-6.904199434387692e-16,-6.262351748276274e-16,-4.304382301454496e-06,-3.39662576802173e-06,1,6.593459475036223e-06,5.9146666056394194e-06,0.0,-6.787928693968032e-07,0.004981244356836445
2.0,33.7,0.13,0.62,C1,0.0,17,0.005473758765,0.18446567038050002,0.005432539916,0.005473758765,ADD_ONLY,1,0,1,2,1,1,1,-168.57857662705746,0,11.421423372942542,-3.995019060170378,-3.9873949035920826,-3.9873272840597633,-3.977323410232593,-3.9950204734522554,-3.9874017803396185,-3.9873276300091893,-3.977330192519237,6.761953231926299e-05,7.415033042912356e-05,-3.987361093825923,-3.9873647051744037,-1.4132818773049394e-06,-6.876747535855543e-06,-3.459494259949736e-07,6.530798109860569e-06,-3.6113484807032137e-06,-0.0002837206481077963,-0.001380528045450659,-6.945040259271356e-05,0.0013110776428579456,-0.0007249892239771102,0.0036275903617462185,9.65330717868729e-05,0.146969174952778,1.0234868508263162e-16,1.8388068845354155e-16,-6.876747535957892e-06,-3.4594942617885427e-07,1,1.2193061181661022e-05,7.202126758047995e-07,0.0,-1.1472848505856222e-05,0.004981244356836445
2.0,33.7,0.13,0.62,C1,0.0,18,0.005528674876000001,0.18631634332120003,0.005473758765,0.005528674876000001,REMOVE_ONLY,0,1,-1,2,1,1,1,-103.84655846944656,0,13.846558469446563,-3.9950204734522554,-3.9874017803396185,-3.9873276300091893,-3.977330192519237,-3.9950190825806335,-3.98740148914499,-3.987320891924643,-3.977318990426442,7.415033042912356e-05,8.059722034703398e-05,-3.9873647051744037,-3.9873611905348163,1.3908716218757888e-06,2.9119462841009636e-07,6.738084546320522e-06,6.4468899179104255e-06,3.514639587365309e-06,0.000279221720967554,5.845820994716913e-05,0.00135269102730785,0.001294232817360681,0.0007055746186275096,0.0035608791739502868,9.493410127143588e-05,0.14426641404753718,3.974388336196871e-07,8.397752882223844e-06,-1.0624420520959077e-07,-1.659668335903322e-06,1,8.966403318807598e-07,1.812550894669184e-05,1.6000592806219063e-05,1.722886861481108e-05,0.004981244356836445
