shape_n,scale_a0,deformation_mode,delta,xi,metric,frac_ambiguous,n_placements,mean,std,median,min,max,q5,q25,q75,q95,frac_neg,count
2.0,33.7,area_preserving,0.001,0.0337,legacy_raw_ratio,0.015625,256,0.02063811405338277,0.009869516737192857,0.019386019532330323,0.0,0.04393939095637123,0.005245870982095724,0.013289711929820314,0.028539151227580106,0.038741039937839616,0.0,252
2.0,33.7,area_preserving,0.001,0.0337,sorted_baseline_corrected_ratio,0.015625,256,0.003938972384598394,0.009871149243410352,0.004725418362605538,-0.01861475162456827,0.030791516350436865,-0.014199913757040328,-0.00048438209365730955,0.010551443366146884,0.01794446433884822,0.31746031746031744,252
2.0,33.7,area_preserving,0.001483679525222552,0.05,chi_minus,0.0,256,0.00016014655172830877,0.007841939215246643,-0.0013841688071436486,-0.01705761924143534,0.025754923755244796,-0.010135393789279634,-0.005714905001423354,0.004579147250936444,0.01557828729411792,0.546875,256
2.0,33.7,area_preserving,0.001483679525222552,0.05,chi_plus,0.0,256,-0.0003592847645967727,0.009328076727127283,0.0017370705466581704,-0.031094649203934566,0.020143081456754253,-0.017123663313676207,-0.005816277879016285,0.005771840395497163,0.013368520799281303,0.4375,256
2.0,33.7,area_preserving,0.001483679525222552,0.05,chi_center,0.0,256,-9.956910643832417e-05,0.00513816401067597,-8.958136073156098e-05,-0.019554218360363862,0.010340019060952166,-0.009613171502938389,-0.002476372985166009,0.004277004766461534,0.009909793065524752,0.5703125,256
2.0,33.7,area_preserving,0.001483679525222552,0.05,chi_split,0.0,256,-0.0005194313163250815,0.013835285850436372,0.0038635134438291807,-0.03157120163418625,0.028143291950905258,-0.027776714188816998,-0.00896700474154355,0.009218297763458505,0.016014356762649173,0.359375,256
2.0,33.7,area_preserving,0.001483679525222552,0.05,legacy_raw_ratio,0.0,256,0.016161829134169,0.007549545084909163,0.015514145762583365,2.993161274389422e-13,0.038519006144905,0.003351845958103228,0.010932641443612168,0.02094144392590125,0.027981021083387292,0.0,256
2.0,33.7,area_preserving,0.001483679525222552,0.05,sorted_baseline_corrected_ratio,0.0,256,0.005014888400525334,0.008608600404797875,0.004929825260642229,-0.02298218592090784,0.028143291950905258,-0.010160774287959029,0.0014785440193871846,0.010315287746627044,0.016995722771071975,0.21484375,256
2.0,33.7,area_preserving,0.002,0.0674,chi_minus,0.0,256,-0.00010523427286003584,0.006825477894313615,-0.0011569335379713053,-0.014185446339798347,0.01727211518587346,-0.008867090270814337,-0.004908869087716372,0.0047242679337977656,0.013743101178687045,0.55859375,256
2.0,33.7,area_preserving,0.002,0.0674,chi_plus,0.0,256,0.000362268328751858,0.007958918834856102,0.0015421608747789861,-0.03552410873952638,0.014942938765916125,-0.01557581805683439,-0.004776431649422541,0.00617675265940365,0.010866424426991816,0.41015625,256
