shape_n,scale_a0,deformation_mode,placement_grid,delta,xi,dx,dy,theta,n_sites_0,n_sites_delta,added_sites,removed_sites,symmetric_difference,cut_bonds,E0_0,Eminus_0,Eplus_0,E0_delta,Eminus_delta,Eplus_delta,S0_sorted,Sdelta_sorted,legacy_raw_ratio,sorted_baseline_corrected_ratio,chi_minus,chi_plus,chi_center,chi_split,overlap_11,overlap_12,overlap_21,overlap_22,assignment_score_best,assignment_score_second,assignment_margin,subspace_sv_min,subspace_sv_max,branch_status,symmetry_class_0,symmetry_class_delta,solve_status
2.0,33.7,area_preserving,32,0.011869436201780416,0.4,0.78125,0.75,0.0,3566,3568,14,12,26,25,-3.995016264330992,-3.9873582507636014,-3.9873495795149174,-3.9950170367304985,-3.9872842229857652,-3.9874275852555874,8.67124868397795e-06,0.00014336226982214484,0.012078271232515703,0.01134771853089056,0.006236840282696554,-0.006571983651444291,-0.00016757168437386838,-0.012808823934140845,0.48709816214016294,0.5127471447566707,0.5127221253811759,0.48713481503829936,1.0254692701378465,0.9742329771784624,0.051236292959384144,0.999909789545322,0.9999413283226867,AMBIGUOUS,C1,C1,OK
2.0,33.7,area_preserving,32,0.011869436201780416,0.4,0.78125,0.78125,0.0,3564,3570,15,9,24,18,-3.995013705572363,-3.9873542438190523,-3.9873405979828593,-3.9950201196964317,-3.9872985907660503,-3.987428947952018,1.3645836193010297e-05,0.0001303571859678776,0.010982592917793688,0.00983293121853257,0.004688769715421537,-0.007443484901633268,-0.0013773575931432802,-0.012132254617054805,0.44647443471705256,0.553362602260416,0.5533368202723356,0.4465380946385859,1.1066994225327516,0.8930125293556385,0.2136868931771131,0.9999026406040216,0.9999533295116801,OK,Cs_diag,Cs_diag,OK
2.0,33.7,area_preserving,32,0.011869436201780416,0.4,0.78125,0.8125,0.0,3564,3571,16,9,25,19,-3.9950137295124004,-3.9873560133270596,-3.987338955462904,-3.9950215114489507,-3.9874326078482327,-3.98730193443502,1.7057864155400893e-05,0.00013067341321271186,0.011009235063170975,0.00957211000807845,-0.006453088408837515,0.0031190215992409343,-0.0016670334048169977,0.00957211000807845,0.5496611385145684,0.4501705730852728,0.4501603489384594,0.5497192696670825,1.099380408181651,0.9003309220237322,0.19904948615791873,0.9999078614455973,0.999947798049816,OK,C1,C1,OK
2.0,33.7,area_preserving,32,0.011869436201780416,0.4,0.78125,0.84375,0.0,3564,3571,17,10,27,20,-3.995014158145395,-3.9873619049305797,-3.987335153804929,-3.995021483566073,-3.9873036490518903,-3.9874306856715,2.6751125650648078e-05,0.00012703661960955515,0.010702835202105021,0.00844905286603792,0.004908057779587138,-0.008048559758584983,-0.0015702509894989225,-0.012956617538172122,0.3212779283172274,0.6785725661383601,0.6785363972541704,0.32131164856251127,1.3571089633925304,0.6425895768797387,0.7145193865127917,0.9999061474660884,0.9999431166480393,OK,C1,C1,OK
2.0,33.7,area_preserving,32,0.011869436201780416,0.4,0.78125,0.875,0.0,3563,3569,17,11,28,22,-3.995012707959009,-3.987355781359697,-3.9873339541255644,-3.995018955072312,-3.987295869676181,-3.987425658228678,2.182723413257648e-05,0.00012978855249690113,0.01093468554786392,0.009095741072194352,0.005047559336226803,-0.007726070687306685,-0.0013392556755025264,-0.012773630023533489,0.21234549037130662,0.7875163020288,0.7874777715782462,0.21237777316467116,1.574994073607046,0.4247232635359778,1.1502708100710684,0.9999087270047682,0.9999499361481695,OK,C1,C1,OK
2.0,33.7,area_preserving,32,0.011869436201780416,0.4,0.78125,0.90625,0.0,3563,3569,18,12,30,24,-3.995013162474633,-3.98736307021023,-3.98732897850792,-3.9950190781272967,-3.9872993250310724,-3.9874228869026807,3.4091702310057315e-05,0.0001235618716082243,0.010410087682992897,0.007537861763370568,0.005370531344012219,-0.007911782258603006,-0.0012706254572953934,-0.013282313602615226,0.04599166631665693,0.9538844157173935,0.953815132041924,0.046002058715829144,1.9076995477593175,0.09199372503248607,1.8157058227268315,0.9999018375583938,0.9999447924956413,OK,C1,C1,OK
2.0,33.7,area_preserving,32,0.011869436201780416,0.4,0.78125,0.9375,0.0,3562,3568,18,12,30,24,-3.9950117736369335,-3.987355824080129,-3.98732917066398,-3.995017665349929,-3.9872932732375457,-3.9874218004265503,2.6653416148825215e-05,0.00012852718900457916,0.010828415673635794,0.00858286536309727,0.005269908487645636,-0.007804057496528682,-0.0012670745044415233,-0.013073965984174318,0.0405582829054756,0.9593134039367491,0.9592312405453128,0.04057156811361008,1.918544644482062,0.08112985101908568,1.8374147934629763,0.999891941083367,0.9999452993327606,OK,C1,C1,OK
2.0,33.7,area_preserving,32,0.011869436201780416,0.4,0.78125,0.96875,0.0,3561,3569,20,12,32,24,-3.995010257539513,-3.987350016426792,-3.987327280153181,-3.9950189902408977,-3.98728906910487,-3.987432723641792,2.2736273610934887e-05,0.00014365453692199992,0.012102894735678493,0.010187363683957229,0.0051348118719444225,-0.008883613915455335,-0.0018744010217741636,-0.014018425787399758,0.002639936422702621,0.9972282393520389,0.9971317343004403,0.002642734454342737,1.9943599736524793,0.005282670877045358,1.989077302775434,0.9998829263733253,0.9999383871402476,OK,C1,C1,OK
2.0,33.7,area_preserving,32,0.011869436201780416,0.4,0.8125,0.0,0.0,3561,3570,19,10,29,20,-3.995010268559575,-3.987352759746625,-3.9873246305837493,-3.9950209984830987,-3.9873040001475615,-3.9874280594442406,2.812916287586731e-05,0.0001240592966791354,0.010451995745217157,0.008082113772925337,0.004107996221116461,-0.008713881496392517,-0.0023029426376567352,-0.012821877717508978,2.280964003361473e-22,0.999879091190189,0.9997733066048121,2.2813989551087363e-22,1.9996523977950011,4.562362958470209e-22,1.9996523977950011,0.9998866468779409,0.9999395437676166,OK,Cs_axis,Cs_axis,OK
2.0,33.7,area_preserving,32,0.011869436201780416,0.4,0.8125,0.03125,0.0,3562,3568,18,12,30,24,-3.9950116308747936,-3.9873540908836804,-3.98733017185565,-3.995017729897139,-3.9872881841007937,-3.98742721515,2.3919028030228162e-05,0.00013903104920620635,0.011713365895622885,0.009698187784076162,0.00555264645820952,-0.008175897548960087,-0.0013116255453939907,-0.013728544007169607,0.17362055185872066,0.8262154012341619,0.8261850228277148,0.1736483714481897,1.6524004240618768,0.3472689233069104,1.3051315007549664,0.999898668088184,0.9999359984140299,OK,C1,C1,OK
2.0,33.7,area_preserving,32,0.011869436201780416,0.4,0.8125,0.0625,0.0,3563,3570,18,11,29,22,-3.99501303746386,-3.9873563720268086,-3.9873350076555925,-3.995020425303684,-3.9872996704811245,-3.987429341654364,2.13643712161371e-05,0.0001296711732394762,0.010924796345425869,0.009124848070466318,0.004777105223880862,-0.007947639396504558,-0.0015852670863305551,-0.01272474462038542,0.09766401724866312,0.9022278286557704,0.9021473856032015,0.09767259617672473,1.804375214258972,0.19533661342538786,1.6090386008335842,0.9999056967614892,0.9999502113946875,OK,C1,C1,OK
2.0,33.7,area_preserving,32,0.011869436201780416,0.4,0.8125,0.09375,0.0,3565,3570,17,12,29,24,-3.9950159997038317,-3.987369760252564,-3.9873366514017605,-3.9950204948774806,-3.98729960605844,-3.987429795564673,3.310885080365367e-05,0.00013018950623289172,0.010968465900121127,0.008179045219913306,0.005910490854959649,-0.0078473957253693,-0.0009684524352422397,-0.013757886580328949,0.15117599344254676,0.848696274598016,0.8486387429632756,0.15118771967743713,1.6973350175612916,0.3023637131199839,1.3949713044413077,0.9999073418058444,0.9999420175610413,OK,C1,C1,OK
2.0,33.7,area_preserving,32,0.011869436201780416,0.4,0.8125,0.125,0.0,3563,3570,18,11,29,23,-3.995013191088707,-3.987362400991286,-3.987329771951656,-3.995020470422889,-3.9872973975173704,-3.9874318464550775,3.2629039630194256e-05,0.00013444893770708788,0.011327323001822154,0.008578326412978288,0.00547654267738773,-0.00859977691327829,-0.0015616171179265725,-0.01407631959066602,0.17571625424319076,0.8241462868632496,0.8240830604874408,0.17573153717311146,1.6482293473506906,0.3514477914163022,1.2967815559343885,0.9998996281141984,0.9999389343675344,OK,C1,C1,OK
2.0,33.7,area_preserving,32,0.011869436201780416,0.4,0.8125,0.15625,0.0,3565,3569,14,10,24,20,-3.9950157352052327,-3.9873673150598665,-3.9873377854728487,-3.995018761935097,-3.9872983203435495,-3.987422271355086,2.9529587017851355e-05,0.000123951011536505,0.010442872721950547,0.00795500501569657,0.005812804849711473,-0.007117935578493051,-0.0006525653644094964,-0.012930740428204524,0.43448018153260654,0.5653686587667268,0.5653367752841955,0.4345248292121104,1.1307054340509222,0.8690050107447169,0.26170042330620524,0.9999076304173744,0.9999475863407794,OK,C1,C1,OK
2.0,33.7,area_preserving,32,0.011869436201780416,0.4,0.8125,0.1875,0.0,3564,3570,16,10,26,21,-3.995014218863551,-3.9873604990093376,-3.987336881057236,-3.9950200166788425,-3.9872965023595137,-3.987430431240412,2.3617952101595563e-05,0.00013392888089835964,0.0112835082156868,0.009293695751127373,0.005391717747665892,-0.007881602932580334,-0.001244942592457221,-0.013273320680246226,0.4687948122960593,0.5310254750227108,0.5310125156784846,0.46884635422581195,1.0620379907011954,0.9376411665218712,0.12439682417932418,0.999900448816582,0.9999391229867269,OK,Cs_diag,Cs_diag,OK
2.0,33.7,area_preserving,32,0.011869436201780416,0.4,0.8125,0.21875,0.0,3564,3570,16,10,26,20,-3.9950137295124004,-3.9873560133270596,-3.9873389554629037,-3.9950200166788425,-3.987296502359514,-3.9874304312404125,1.7057864155844982e-05,0.00013392888089835964,0.0112835082156868,0.00984638316055686,0.005013799015701426,-0.0077068342551153135,-0.001346517619706944,-0.012720633270816739,0.4447282933618168,0.5551416162680223,0.5550924325669372,0.44476652862157046,1.1102340488349594,0.8894948219833873,0.2207392268515721,0.9999103565049573,0.9999540738316315,OK,C1,C1,OK
2.0,33.7,area_preserving,32,0.011869436201780416,0.4,0.8125,0.25,0.0,3565,3568,14,11,25,23,-3.995015145585252,-3.9873585235720546,-3.987343673666299,-3.9950170983043116,-3.987427792637119,-3.9872842940767232,1.484990575573164e-05,0.00014349856039563846,0.01208975371333254,0.01083864915341215,-0.005835918731669443,0.005002730421742707,-0.00041659415494466057,0.01083864915341215,0.7211774904879842,0.2786794552601847,0.27865058049165964,0.721215398039468,1.4423928885274522,0.5573300357518444,0.8850628527756078,0.9999130783561082,0.9999483786734734,OK,C1,C1,OK
2.0,33.7,area_preserving,32,0.011869436201780416,0.4,0.8125,0.28125,0.0,3564,3567,13,10,23,21,-3.995013868265051,-3.9873526224772964,-3.987343175689753,-3.9950155863221677,-3.987421515809218,-3.987282942399604,9.446787543332391e-06,0.00013857340961376252,0.011674809759959492,0.010878917909433738,-0.005804263214386762,0.005074654695046976,-0.00036480425966989305,0.010878917909433738,0.91670125596671,0.0831136154954331,0.08312876759183374,0.9167723735756159,1.833473629542326,0.16624238308726685,1.6672312464550592,0.9999062529222853,0.9999517478341179,OK,C1,C1,OK
2.0,33.7,area_preserving,32,0.011869436201780416,0.4,0.8125,0.3125,0.0,3569,3567,13,15,28,31,-3.99501925736131,-3.9873645015274004,-3.98735853527611,-3.9950155313084457,-3.9874254530551094,-3.987278677255014,5.966251290345781e-06,0.0001467758000952557,0.012365861158025293,0.011863204486813661,-0.005135166209484843,0.006728038277328818,0.0007964360339219878,0.011863204486813661,0.7083083906472566,0.2915146690612376,0.29152071648226113,0.7083535385931945,1.4166619292404512,0.5830353855434987,0.8336265436969525,0.9999106255716795,0.999938025906007,OK,C1,C1,OK
2.0,33.7,area_preserving,32,0.011869436201780416,0.4,0.8125,0.34375,0.0,3572,3566,11,17,28,36,-3.9950232814585918,-3.987379842040616,-3.9873636117004274,-3.995014061219191,-3.9874223911650164,-3.98727430776426,1.6230340188716497e-05,0.00014808340075633808,0.012476026513721483,0.011108620352822118,-0.0035847637307228064,0.007523856622099312,0.0019695464456508383,0.011108620352822118,0.5994684020392503,0.4003648909098305,0.4003830533019317,0.5994827970106038,1.198951199049854,0.8007479442117622,0.3982032548380918,0.9999162331997168,0.9999333327003885,OK,C1,C1,OK
2.0,33.7,area_preserving,32,0.011869436201780416,0.4,0.8125,0.375,0.0,3572,3567,11,16,27,36,-3.9950229477577417,-3.987376650509779,-3.9873651897839557,-3.9950153216827227,-3.987431741773031,-3.987271330531249,1.146072582347557e-05,0.0001604112417821213,0.013514647120143719,0.012549080969515902,-0.00464143892896085,0.007907642040555052,0.0016331015557971007,0.012549080969515902,0.8500677054364804,0.149796616194832,0.14980488375775844,0.8500102935296062,1.7000779989660866,0.29960149995259044,1.4004764990134961,0.9999034132766957,0.9999363294911784,OK,C1,C1,OK
2.0,33.7,area_preserving,32,0.011869436201780416,0.4,0.8125,0.40625,0.0,3572,3569,13,16,29,37,-3.995022961227865,-3.9873753761557116,-3.987366610082216,-3.995018056219675,-3.987439011034776,-3.987277923712359,8.766073495536375e-06,0.00016108732241715273,0.013571606913645118,0.012833065221646178,-0.005361238561171988,0.00747182666047419,0.001055294049651101,0.012833065221646178,0.6957419772364378,0.30410473664254256,0.3041311938718696,0.6956840216414069,1.3914259988778448,0.6082359305144122,0.7831900683634326,0.9998943692911435,0.9999365878155092,OK,C1,C1,OK
2.0,33.7,area_preserving,32,0.011869436201780416,0.4,0.8125,0.4375,0.0,3571,3565,12,18,30,43,-3.9950212352131937,-3.9873684146103683,-3.9873648436627307,-3.9950125353687898,-3.987426043710553,-3.987262970952092,3.570947637587807e-06,0.0001630727584611691,0.013738879900353496,0.013438027561886723,-0.004855251690570106,0.008582775871316617,0.0018637620903919627,0.013438027561886723,0.7419597467389429,0.25790252863987684,0.25794249087777477,0.7418422194733301,1.483801966212273,0.5158450195176516,0.9679569466946214,0.9998723640774291,0.9999511194474148,OK,C1,C1,OK
2.0,33.7,area_preserving,32,0.011869436201780416,0.4,0.8125,0.46875,0.0,3571,3562,13,22,35,52,-3.995021744392462,-3.987375433825949,-3.98736052756887,-3.995008393525394,-3.9872480784557545,-3.9874199166737574,1.4906257078894924e-05,0.00017183821800292876,0.014477369866746748,0.01322151770784985,0.010729689938894449,-0.005003532086749196,0.0028630789260726264,-0.015733222025643645,0.24604209129413757,0.7536827164154808,0.7538528673747588,0.2459979669127721,1.5075355837902396,0.49204005820690966,1.0154955255833298,0.9998400966657796,0.9999477101811441,OK,C1,C1,OK
2.0,33.7,area_preserving,32,0.011869436201780416,0.4,0.8125,0.5,0.0,3570,3562,16,24,40,58,-3.995020359910021,-3.9873719652806514,-3.9873570230469175,-3.995010591439197,-3.9872484349026096,-3.9874309008159865,1.494223373388337e-05,0.00018246591337689466,0.015372753202003375,0.014113870009923701,0.010407434350021894,-0.006224202044061156,0.002091616152980369,-0.01663163639408305,1.1360799463658662e-22,0.9996368899958665,0.9998666677148875,1.1359385328695984e-22,1.999503557710754,2.2720184792354643e-22,1.999503557710754,0.999818428513831,0.9999333316351083,OK,Cs_axis,Cs_axis,OK
2.0,33.7,area_preserving,32,0.011869436201780416,0.4,0.8125,0.53125,0.0,3571,3562,13,22,35,52,-3.9950217443924614,-3.987375433825948,-3.98736052756887,-3.995008393525394,-3.987248078455755,-3.9874199166737574,1.4906257078006746e-05,0.00017183821800248467,0.014477369866709333,0.013221517707887265,0.010729689938782205,-0.005003532086749196,0.002863078926035212,-0.0157332220255314,0.24604209125710239,0.7536827164525068,0.7538528674117937,0.24599796687574307,1.5075355838643005,0.49204005813284546,1.015495525731455,0.9998400966657784,0.9999477101811438,OK,C1,C1,OK
2.0,33.7,area_preserving,32,0.011869436201780416,0.4,0.8125,0.5625,0.0,3571,3565,12,18,30,43,-3.9950212352131955,-3.9873684146103687,-3.9873648436627307,-3.995012535368789,-3.987426043710553,-3.9872629709520924,3.570947638031896e-06,0.000163072758460725,0.013738879900316081,0.013438027561811894,-0.0048552516905326915,0.008582775871279202,0.0018637620903545482,0.013438027561811894,0.7419597466659139,0.25790252871289066,0.25794249095079885,0.7418422194003159,1.4838019660662298,0.5158450196636895,0.9679569464025404,0.999872364077429,0.9999511194474122,OK,C1,C1,OK
2.0,33.7,area_preserving,32,0.011869436201780416,0.4,0.8125,0.59375,0.0,3572,3569,13,16,29,37,-3.9950229612278654,-3.9873753761557107,-3.987366610082215,-3.995018056219675,-3.987439011034775,-3.987277923712359,8.766073495536375e-06,0.00016108732241626456,0.013571606913570289,0.01283306522157135,-0.005361238561171988,0.007471826660399361,0.0010552940496136864,0.01283306522157135,0.6957419771864309,0.30410473669254384,0.30413119392187465,0.6956840215914071,1.3914259987778381,0.6082359306144185,0.7831900681634196,0.9998943692911441,0.9999365878155083,OK,C1,C1,OK
2.0,33.7,area_preserving,32,0.011869436201780416,0.4,0.8125,0.625,0.0,3572,3567,11,16,27,36,-3.9950229477577417,-3.9873766505097783,-3.9873651897839557,-3.995015321682723,-3.98743174177303,-3.9872713305312484,1.1460725822587392e-05,0.0001604112417816772,0.013514647120106305,0.012549080969553317,-0.00464143892896085,0.007907642040592466,0.0016331015558345152,0.012549080969553317,0.8500677054167219,0.1497966162145901,0.14980488377751777,0.8500102935098439,1.7000779989265657,0.29960149999210783,1.400476498934458,0.9999034132766936,0.9999363294911787,OK,C1,C1,OK
2.0,33.7,area_preserving,32,0.011869436201780416,0.4,0.8125,0.65625,0.0,3572,3566,11,17,28,36,-3.9950232814585913,-3.987379842040615,-3.9873636117004265,-3.995014061219191,-3.9874223911650164,-3.987274307764261,1.6230340188272407e-05,0.0001480834007554499,0.012476026513646654,0.011108620352784704,-0.00358476373083505,0.007523856621949654,0.0019695464455760092,0.011108620352784704,0.5994684020729084,0.40036489087616944,0.400383053268273,0.5994827970442648,1.198951199117173,0.8007479441444425,0.39820325497273057,0.9999162331997155,0.9999333327003896,OK,C1,C1,OK
2.0,33.7,area_preserving,32,0.011869436201780416,0.4,0.8125,0.6875,0.0,3569,3567,13,15,28,31,-3.995019257361311,-3.9873645015274013,-3.9873585352761114,-3.9950155313084452,-3.98742545305511,-3.987278677255013,5.966251289901692e-06,0.00014677580009703206,0.012365861158174951,0.011863204487000734,-0.005135166209447428,0.006728038277553305,0.0007964360340342314,0.011863204487000734,0.7083083906335171,0.29151466907497464,0.29152071649599787,0.7083535385794557,1.4166619292129727,0.5830353855709725,0.8336265436420003,0.9999106255716779,0.9999380259060064,OK,C1,C1,OK
2.0,33.7,area_preserving,32,0.011869436201780416,0.4,0.8125,0.71875,0.0,3564,3567,13,10,23,21,-3.9950138682650507,-3.9873526224772955,-3.9873431756897535,-3.9950155863221672,-3.987421515809218,-3.9872829423996046,9.446787542000123e-06,0.00013857340961331843,0.011674809759922078,0.010878917909508568,-0.005804263214461591,0.005074654695046976,-0.00036480425970730757,0.010878917909508568,0.9167012559270759,0.08311361553507071,0.08312876763147402,0.9167723735359787,1.8334736294630547,0.16624238316654472,1.66723124629651,0.9999062529222875,0.999951747834119,OK,C1,C1,OK
2.0,33.7,area_preserving,32,0.011869436201780416,0.4,0.8125,0.75,0.0,3565,3568,14,11,25,23,-3.995015145585252,-3.9873585235720554,-3.9873436736662997,-3.9950170983043116,-3.98742779263712,-3.987284294076724,1.484990575573164e-05,0.00014349856039608255,0.012089753713369955,0.010838649153449564,-0.005835918731706857,0.005002730421742707,-0.0004165941549820751,0.010838649153449564,0.7211774904740255,0.2786794552741437,0.27865058050562047,0.7212153980254988,1.4423928884995243,0.5573300357797641,0.8850628527197602,0.999913078356109,0.9999483786734685,OK,C1,C1,OK
2.0,33.7,area_preserving,32,0.011869436201780416,0.4,0.8125,0.78125,0.0,3564,3570,16,10,26,20,-3.9950137295124004,-3.9873560133270587,-3.987338955462904,-3.9950200166788425,-3.9872965023595137,-3.987430431240412,1.7057864154512714e-05,0.00013392888089835964,0.0112835082156868,0.009846383160669103,0.005013799015664011,-0.0077068342550404845,-0.0013465176196695294,-0.012720633270704496,0.4447282933733699,0.5551416162564683,0.5550924325553847,0.4447665286331284,1.110234048811853,0.8894948220064982,0.22073922680535474,0.9999103565049577,0.9999540738316335,OK,C1,C1,OK
2.0,33.7,area_preserving,32,0.011869436201780416,0.4,0.8125,0.8125,0.0,3564,3570,16,10,26,21,-3.9950142188635516,-3.987360499009338,-3.9873368810572365,-3.9950200166788425,-3.9872965023595133,-3.9874304312404116,2.3617952101595563e-05,0.00013392888089835964,0.0112835082156868,0.009293695751127373,0.005391717747740721,-0.007881602932505505,-0.001244942592382392,-0.013273320680246226,0.4687948123300721,0.5310254749886926,0.5310125156444785,0.4688463542598202,1.0620379906331712,0.9376411665898923,0.1243968240432789,0.9999004488165842,0.999939122986723,OK,Cs_diag,Cs_diag,OK
2.0,33.7,area_preserving,32,0.011869436201780416,0.4,0.8125,0.84375,0.0,3565,3569,14,10,24,20,-3.9950157352052327,-3.987367315059866,-3.9873377854728482,-3.9950187619350963,-3.9872983203435486,-3.987422271355086,2.9529587017851355e-05,0.00012395101153739319,0.010442872722025376,0.0079550050157714,0.005812804849748887,-0.0071179355785304654,-0.0006525653643720819,-0.012930740428279353,0.4344801815240412,0.5653686587752911,0.5653367752927615,0.4345248292035519,1.1307054340680525,0.8690050107275931,0.2617004233404594,0.9999076304173741,0.999947586340783,OK,C1,C1,OK
2.0,33.7,area_preserving,32,0.011869436201780416,0.4,0.8125,0.875,0.0,3563,3570,18,11,29,23,-3.9950131910887063,-3.987362400991287,-3.9873297719516563,-3.995020470422889,-3.9872973975173713,-3.987431846455077,3.2629039630638346e-05,0.0001344489377057556,0.01132732300170991,0.00857832641282863,0.00547654267738773,-0.00859977691320346,-0.0015616171179265725,-0.01407631959059119,0.17571625424601428,0.8241462868604266,0.8240830604846154,0.17573153717593556,1.648229347345042,0.3514477914219498,1.2967815559230922,0.9998996281141975,0.9999389343675349,OK,C1,C1,OK
2.0,33.7,area_preserving,32,0.011869436201780416,0.4,0.8125,0.90625,0.0,3565,3570,17,12,29,24,-3.9950159997038317,-3.987369760252565,-3.98733665140176,-3.9950204948774797,-3.9872996060584414,-3.987429795564674,3.3108850804985934e-05,0.00013018950623244763,0.010968465900083713,0.008179045219763648,0.005910490854922235,-0.007847395725481543,-0.0009684524352796542,-0.013757886580403778,0.1511759934482087,0.8486962745923587,0.8486387429576181,0.15118771968309883,1.6973350175499768,0.3023637131313075,1.3949713044186693,0.9999073418058466,0.9999420175610436,OK,C1,C1,OK
2.0,33.7,area_preserving,32,0.011869436201780416,0.4,0.8125,0.9375,0.0,3563,3570,18,11,29,22,-3.9950130374638597,-3.987356372026808,-3.9873350076555916,-3.995020425303684,-3.9872996704811254,-3.987429341654364,2.136437121658119e-05,0.000129671173238588,0.01092479634535104,0.009124848070354075,0.0047771052237686185,-0.007947639396579387,-0.0015852670864053842,-0.012724744620348005,0.09766401724932133,0.9022278286551053,0.9021473856025414,0.09767259617738447,1.8043752142576466,0.1953366134267058,1.6090386008309407,0.9999056967614882,0.9999502113946851,OK,C1,C1,OK
2.0,33.7,area_preserving,32,0.011869436201780416,0.4,0.8125,0.96875,0.0,3562,3568,18,12,30,24,-3.995011630874794,-3.98735409088368,-3.9873301718556498,-3.9950177298971394,-3.9872881841007928,-3.9874272151499994,2.3919028030228162e-05,0.00013903104920665044,0.0117133658956603,0.009698187784113577,0.005552646458246935,-0.008175897548960087,-0.0013116255453565762,-0.013728544007207022,0.17362055186088599,0.8262154012319943,0.8261850228255477,0.1736483714503559,1.652400424057542,0.3472689233112419,1.3051315007463002,0.9998986680881826,0.9999359984140297,OK,C1,C1,OK
2.0,33.7,area_preserving,32,0.011869436201780416,0.4,0.84375,0.0,0.0,3567,3566,13,14,27,28,-3.995018859605625,-3.9873615017828095,-3.987359445833876,-3.995015356101762,-3.987414445370574,-3.9872888495007044,2.0559489333216163e-06,0.00012559586986959914,0.010581452036513728,0.010408238338881382,-0.004460497269161756,0.005947741069719625,0.0007436219002602273,0.010408238338881382,0.9998868534174778,6.7222885134057435e-21,6.72283689104997e-21,0.9998181779999864,1.9997050314174643,1.3445125404455713e-20,1.9997050314174643,0.9999090848672125,0.9999434251083797,OK,Cs_axis,Cs_axis,OK
2.0,33.7,area_preserving,32,0.011869436201780416,0.4,0.84375,0.03125,0.0,3564,3567,15,12,27,24,-3.995014391981691,-3.987353437399515,-3.987344822873394,-3.9950167799042484,-3.9872900669608384,-3.987420502247832,8.614526120886978e-06,0.00013043528699352436,0.010989172929204427,0.0102633991035197,0.0053389594584990485,-0.0063759872963901065,-0.000518513918945529,-0.011714946754889155,0.27314415186757046,0.7266865639544827,0.7267228966304271,0.27317659233995367,1.45340946058491,0.5463207442075242,0.9070887163773858,0.9999137253399067,0.999951372152318,OK,C1,C1,OK
2.0,33.7,area_preserving,32,0.011869436201780416,0.4,0.84375,0.0625,0.0,3565,3569,15,11,26,22,-3.995015939476489,-3.987360935696072,-3.9873451764746237,-3.995019315837635,-3.987299826898237,-3.987423554007239,1.5759221448252703e-05,0.00012372710900176997,0.01042400893339912,0.00909629452638383,0.0051484162175844395,-0.006603307122829971,-0.0007274454526414731,-0.01175172334041441,0.2749609617174515,0.7249145510538838,0.724886725120734,0.27498357121409644,1.4498012761746177,0.549944532931548,0.8998567432430697,0.999922924310597,0.9999499760209557,OK,C1,C1,OK
2.0,33.7,area_preserving,32,0.011869436201780416,0.4,0.84375,0.09375,0.0,3566,3568,15,13,28,26,-3.995017409973605,-3.9873721229042562,-3.987341458542,-3.9950178582667033,-3.9872967393791834,-3.9874192309706045,3.066436225607205e-05,0.00012249159142108113,0.010319916577226085,0.007736444057152014,0.006351061987388329,-0.006552327109911826,-0.00010063256128045595,-0.012903389097300155,0.1112216745484846,0.8886483305822166,0.8886222063468391,0.11123105700696838,1.7772705369290556,0.22245273155545298,1.5548178053736026,0.9999209421856133,0.9999406871725661,OK,C1,C1,OK
2.0,33.7,area_preserving,32,0.011869436201780416,0.4,0.84375,0.125,0.0,3566,3568,15,13,28,27,-3.9950175762982014,-3.9873738566395347,-3.9873405959939214,-3.995017809962341,-3.9872902895174547,-3.9874254617995364,3.326064561326447e-05,0.00013517228208170806,0.011388264765383904,0.008586055372466372,0.007040530035241632,-0.007149944123059804,-5.4707043871671246e-05,-0.014190474158301436,0.2317939770864787,0.7680498254635628,0.7680443364502396,0.23179795595400268,1.5360941619138024,0.4635919330404814,1.072502228873321,0.9999189282724681,0.999924113038946,OK,C1,C1,OK
2.0,33.7,area_preserving,32,0.011869436201780416,0.4,0.84375,0.15625,0.0,3565,3569,14,10,24,21,-3.995016244354354,-3.9873736053847435,-3.9873341095530934,-3.995019252881556,-3.987294323413154,-3.987428699583716,3.9495831650082636e-05,0.00013437617056188955,0.011321192369839195,0.007993668553319733,0.00667950610642154,-0.007969210079937117,-0.0006448519867203739,-0.014648716186358657,0.49843972173026546,0.50140036141496,0.5014071850297399,0.4984595297524252,1.0028075464447,0.9968992514826907,0.005908294962009286,0.9999192804892084,0.9999341130461218,AMBIGUOUS,Cs_diag,Cs_diag,OK
2.0,33.7,area_preserving,32,0.011869436201780416,0.4,0.84375,0.1875,0.0,3565,3568,14,11,25,23,-3.9950157352052327,-3.987367315059865,-3.9873377854728482,-3.995017334521167,-3.9874257652808294,-3.9872875261343665,2.9529587016963177e-05,0.0001382391464628263,0.011646648089493117,0.00915878038331397,-0.004924431116232086,0.004234349267081883,-0.0003450409245751018,0.00915878038331397,0.5764198602207872,0.4234272354853062,0.4234230131725249,0.5764464038795069,1.152866264100294,0.8468502486578311,0.30601601544246293,0.9999202360746444,0.9999380152022185,OK,C1,C1,OK
