a0,count,frac_neg,frac_pos,frac_zero,iqr,max,mean,mean_all,mean_amb_hi,mean_amb_lo,median,median_id,median_swap,metric,min,n,n_ambiguous,n_total,path,q05,q25,q75,q95,std,value
33.7,252,0.4880952380952381,0.5119047619047619,0.0,3.2341651178327204,12.411527601932294,-0.17234300263056337,0.03309003502178165,0.03309003502178165,-0.38482269422212445,7.6410544016213e-11,0.10714264192363145,5.086080482556016e-11,dimless_chi_split,-9.755184081365881,4.0,4,256,delta,-9.447235847144798,-1.815328952240148,1.4188361655925728,4.591386064607664,3.9694217193735795,0.002
33.7,252,0.503968253968254,0.49206349206349204,0.003968253968253968,1.644238046697305,4.108245382259623,0.018381274268674593,,,,-8.948397578478762e-11,,,dimless_chi_minus,-6.936754633748099,4.0,4,256,delta,-1.997573270149633,-0.7235351226021203,0.9207029240951847,3.9506682958981854,1.9438470592818593,0.002
33.7,252,0.49206349206349204,0.5,0.007936507936507936,1.6160466389184835,5.474772968777075,-0.1539617283618973,,,,8.953948693601887e-11,,,dimless_chi_plus,-5.646938699182313,4.0,4,256,delta,-5.479987944555542,-0.9295221209558724,0.6865245179626112,2.593812794336153,2.060043263607265,0.002
33.7,252,0.5357142857142857,0.4523809523809524,0.011904761904761904,0.11306491344251213,0.3281281290400395,-0.06779022704681753,,,,-0.0011606462404500917,,,dimless_chi_center,-0.8372720368660103,4.0,4,256,delta,-0.7581228057195022,-0.06480651725820907,0.048258396184303054,0.2664985537376152,0.268482070811406,0.002
33.7,240,0.5041666666666667,0.49583333333333335,0.0,5.169084016374866,6.20576380099269,-0.9416547568987215,-0.7520328049511584,-0.7300366473217593,-1.0721117481058458,-0.2953699076894384,-0.2953699076894384,-0.2953699076894384,dimless_chi_split,-9.716735818183848,4.0,16,256,delta,-6.594714899199419,-3.8593546567265844,1.309729359648281,4.479442884963246,3.6155502581296184,0.004
33.7,240,0.49583333333333335,0.5041666666666667,0.0,2.3552783256416685,4.896410743172097,0.47637146311710893,,,,0.2192273970597347,,,dimless_chi_minus,-3.507894601877559,4.0,16,256,delta,-2.372514019048116,-0.6398023765611383,1.7154759490805305,3.5969050675956895,1.8799530182337827,0.004
33.7,240,0.5041666666666667,0.49583333333333335,0.0,2.67368548677549,2.7373864844279505,-0.46528329378161215,,,,-0.07342346375108222,,,dimless_chi_plus,-4.820325075179654,4.0,16,256,delta,-3.020141475892876,-1.9913799618798134,0.6823055248956766,2.106928865866939,1.7555871947976884,0.004
33.7,240,0.475,0.525,0.0,0.11681463936048797,0.4763963214693412,0.005544084667646425,,,,0.002324273741027838,,,dimless_chi_center,-0.4298847290742924,4.0,16,256,delta,-0.3660750139975161,-0.05686673687772814,0.05994790248275983,0.43797064232174165,0.2002597248243829,0.004
33.7,244,0.5122950819672131,0.48770491803278687,0.0,5.258913925523148,4.919936174273391,-1.1834457577950384,-1.0742380257806785,-0.9430276013533542,-1.3246945295709645,-0.34026546005520875,-0.3186188730731485,-0.5065730703714253,dimless_chi_split,-8.136260334069789,4.0,12,256,delta,-6.442931529088003,-4.042092843685506,1.2168210818376424,3.5704362177932887,3.2810409564521774,0.008
33.7,244,0.48770491803278687,0.5122950819672131,0.0,2.468178636515203,4.0613520099506975,0.5900563822166928,,,,0.18967601773435538,,,dimless_chi_minus,-2.752091824487657,4.0,12,256,delta,-1.907957412664743,-0.6155145839359597,1.8526640525792435,3.318062779765446,1.6523691996872207,0.008
33.7,244,0.5122950819672131,0.48770491803278687,0.0,2.5781181438619822,2.27100282876172,-0.5933893755783457,,,,-0.15058944232085314,,,dimless_chi_plus,-4.0749083241584385,4.0,12,256,delta,-3.273937194364253,-1.933954986425554,0.6441631574364282,1.7798761917806813,1.6420861756388256,0.008
33.7,244,0.4713114754098361,0.5286885245901639,0.0,0.14847393747281085,0.2994846652103478,-0.001666496680824323,,,,0.006838856064103616,,,dimless_chi_center,-0.34341438706519956,4.0,12,256,delta,-0.2579761624880647,-0.07041885971798695,0.0780550777548239,0.27245118594384915,0.1485868455497551,0.008
48.2,252,0.4365079365079365,0.5634920634920635,0.0,3.5074442709366043,15.312598887214126,-0.028336029420155267,-0.05218766623207294,-0.028412545310545656,-0.05218766623207294,0.15387442025807294,0.153874419459725,0.153874419459725,dimless_chi_split,-12.934013596709315,4.0,4,256,xi,-12.621307333932856,-1.6468454847411576,1.8605987861954465,11.63834351440226,5.16832534087071,0.05
48.2,252,0.5476190476190477,0.44841269841269843,0.003968253968253968,1.7731294041864547,5.42178682387071,-0.09316431056265008,,,,-0.09688050536722903,,,dimless_chi_minus,-8.513152816659709,4.0,4,256,xi,-6.831770790356951,-0.9035780079150475,0.8695513962714072,5.210050057929547,2.561113369822651,0.05
48.2,252,0.42063492063492064,0.5793650793650794,0.0,1.7261219583741896,6.799446071562059,-0.12150033998281719,,,,0.054567512903789694,,,dimless_chi_plus,-7.592814081530728,4.0,4,256,xi,-7.308945546810416,-0.8037483636771112,0.9223735946970784,4.806572723954179,2.657550655753315,0.05
48.2,252,0.5,0.5,0.0,0.12253183564115044,0.3282106755981262,-0.10733232527792262,,,,-4.8268500307813156e-11,,,dimless_chi_center,-1.1747032811893128,4.0,4,256,xi,-1.0874443752415577,-0.061459577929509734,0.06107225771164071,0.26500830650723073,0.3647490688448826,0.05
48.2,248,0.4717741935483871,0.5282258064516129,0.0,3.7079719323723817,7.633023902232941,-0.35554392562070525,-0.19610611450105808,-0.19610611450105803,-0.5230929759458558,0.258121605930448,0.26085787531183025,0.2182285035375783,dimless_chi_split,-8.016340675611847,4.0,8,256,xi,-6.602757582192123,-2.2484731652426566,1.459498767129725,3.814483337133466,3.223385164611402,0.1
48.2,248,0.5282258064516129,0.4717741935483871,0.0,1.8841203324752422,3.5980831165127487,0.14141967622242027,,,,-0.11816408383634314,,,dimless_chi_minus,-4.279306463813481,4.0,8,256,xi,-1.9791441876778428,-0.7229902148983652,1.161130117576877,2.7988684619301627,1.5882251184114242,0.1
48.2,248,0.4717741935483871,0.5282258064516129,0.0,1.852450941658525,3.35371743922859,-0.21412424939828925,,,,0.11294515430398366,,,dimless_chi_plus,-4.41825755930462,4.0,8,256,xi,-3.8199877146479304,-1.099745581995605,0.75270535966292,1.9861345827290113,1.6565435077295905,0.1
48.2,248,0.45161290322580644,0.5483870967741935,0.0,0.11766217654527744,0.23506481410373192,-0.03635228658593317,,,,0.006840928696507431,,,dimless_chi_center,-0.5787177704511159,4.0,8,256,xi,-0.5300099671839714,-0.059075049260612245,0.0585871272846652,0.18975695180438537,0.18906276740625044,0.1
48.2,244,0.5122950819672131,0.48770491803278687,0.0,5.198774789740269,6.078881133911003,-0.8682119772037351,-0.8618615902727143,-0.6666269505265972,-1.0100599489687676,-0.4404111017504977,-0.4959729013092766,-0.40293161957114776,dimless_chi_split,-9.675452587612684,4.0,12,256,xi,-6.221567946957951,-3.6783747735443786,1.5204000161958902,4.338098583275547,3.4193535231704915,0.2
48.2,244,0.48770491803278687,0.5122950819672131,0.0,2.3067210731515715,4.7806284593152135,0.4028583069189978,,,,0.20541290298354076,,,dimless_chi_minus,-3.4016800159738696,4.0,12,256,xi,-2.38114742494997,-0.7186770116332266,1.5880440615183449,3.411385888553785,1.7375279832967698,0.2
48.2,244,0.5122950819672131,0.48770491803278687,0.0,2.813549985271291,2.6872516739322534,-0.46535367028474334,,,,-0.23599311047030724,,,dimless_chi_plus,-4.894824128577199,4.0,12,256,xi,-3.071784414130594,-2.0138113805979483,0.7997386046733426,1.9569511582159855,1.699658025939631,0.2
48.2,244,0.5327868852459017,0.4672131147540984,0.0,0.13592306487965644,0.355068721137362,-0.031247681686055656,,,,-0.0037078122488476417,,,dimless_chi_center,-0.39773940843828726,4.0,12,256,xi,-0.3521888935910276,-0.09353953781598462,0.04238352706367182,0.3085324223699873,0.1758573849343148,0.2
48.2,236,0.4957627118644068,0.5042372881355932,0.0,5.430480619824039,6.516860130331579,-1.2379145200151767,-1.0815562569011299,-0.8921903819417603,-1.4076944669952858,0.518542449544457,0.518542449619135,-0.4423966525058084,dimless_chi_split,-8.681364932780932,4.0,20,256,xi,-6.324484711092902,-4.122432535724579,1.3080480840994602,3.4022733304021466,3.3504173264170714,0.4
48.2,236,0.5042372881355932,0.4957627118644068,0.0,2.6425674017041785,4.143853264633832,0.5995603635287882,,,,-0.24492216713767068,,,dimless_chi_minus,-3.7051768227493715,4.0,20,256,xi,-1.7732029354367143,-0.6382598151288231,2.0043075865753552,3.0580974104249314,1.646760675492866,0.4
48.2,236,0.4957627118644068,0.5042372881355932,0.0,2.7878981440141355,2.811683307582213,-0.6383541564863903,,,,0.25720622245246433,,,dimless_chi_plus,-4.537511668272302,4.0,20,256,xi,-3.4151976551411205,-2.1209732936122414,0.6669248504018941,1.6395437460080524,1.7145099675539084,0.4
48.2,236,0.4449152542372881,0.5550847457627118,0.0,0.17110815170852334,0.20784517758244303,-0.019396896479333035,,,,0.002212892411401879,,,dimless_chi_center,-0.44674675759603455,4.0,20,256,xi,-0.2447251154243142,-0.1117630186813863,0.05934513302713704,0.18856799768574184,0.13913486373743253,0.4
48.2,228,0.4956140350877193,0.5043859649122807,0.0,5.713217986012578,3.522285469260011,-0.8996344173456478,-0.9210614260887222,-0.491801350365213,-1.122711174065226,0.9447068407942665,-2.089081963342483,1.0051951529401264,dimless_chi_split,-5.544102285912864,4.0,28,256,xi,-5.344870931019289,-4.119413091930257,1.5938048940823204,3.221969745230893,3.1207346358964028,0.8
48.2,228,0.5043859649122807,0.4956140350877193,0.0,2.7598930700010094,2.76181868466046,0.4423926733602619,,,,-0.46300232643928896,,,dimless_chi_minus,-1.9788368097395772,4.0,28,256,xi,-1.7442037540715989,-0.7630315746940954,1.996861495306914,2.656352157918841,1.5300365036693788,0.8
48.2,228,0.4956140350877193,0.5043859649122807,0.0,2.9834944647964816,1.8293222703795011,-0.45724174398538725,,,,0.4817045143420199,,,dimless_chi_plus,-2.7822836012524075,4.0,28,256,xi,-2.688518773133242,-2.1527211453688704,0.8307733194276113,1.7128873181974575,1.5974639381098446,0.8
48.2,228,0.4473684210526316,0.5526315789473685,0.0,0.18064203408733853,0.21326020910253835,-0.0074245353120969216,,,,0.0019203848542234947,,,dimless_chi_center,-0.2226812589869695,4.0,28,256,xi,-0.19042911679336227,-0.09400666275516525,0.08663537133217326,0.17336640173921467,0.10819057787241033,0.8
48.2,256,0.42578125,0.56640625,0.0078125,3.574070884258198,15.884438679897666,-0.08799664499045425,-0.08799664499045425,-0.08799664499045425,-0.08799664499045425,0.15962076728135413,0.15962076728135413,0.15962076728135413,dimless_chi_split,-13.417026552603412,4.0,0,256,delta,-13.092642462639457,-1.6985849623820006,1.8754859218761974,12.07297044997009,5.286226902685144,0.001
48.2,256,0.55859375,0.43359375,0.0078125,1.758193017744214,5.624260190735919,-0.06611642473882288,,,,-0.10049844908355254,,,dimless_chi_minus,-8.831071385847045,4.0,0,256,delta,-7.086899159749804,-0.8865113698546812,0.8716816478895328,5.404616243326721,2.62328809908829,0.001
48.2,256,0.4140625,0.58203125,0.00390625,1.763458248664307,7.0533672952017845,-0.15411306972927877,,,,0.056605304266099665,,,dimless_chi_plus,-7.876363155312482,4.0,0,256,delta,-7.581893721021027,-0.8255673349065185,0.9378909137577884,4.98607128937506,2.7150334016866284,0.001
48.2,256,0.5234375,0.4609375,0.015625,0.12525091327592053,0.34046750590754904,-0.1101147472417803,,,,-0.001498862963078551,,,dimless_chi_center,-1.2185718679327273,4.0,0,256,delta,-1.1280543313317293,-0.05794195791686274,0.06730895535905779,0.274904882090643,0.3747995395934814,0.001
48.2,252,0.4801587301587302,0.5198412698412699,0.0,3.1592920489868215,7.918074587688575,-0.191134943370111,-0.04294363804384552,-0.04294363804384552,-0.35470973968894404,0.2495800926202874,0.2677610017437505,0.22637811559917984,dimless_chi_split,-7.0561723260216755,4.0,4,256,delta,-6.825679974374987,-1.7750488818105725,1.3842431671762487,3.956932922384946,3.1470622566030344,0.002
48.2,252,0.5198412698412699,0.4801587301587302,0.0,1.513886382563584,2.961093919026214,0.045118713578722616,,,,-0.1225768499065194,,,dimless_chi_minus,-4.439114589069315,4.0,4,256,delta,-2.053054136462734,-0.6692639003225143,0.8446224822410697,2.863037116532452,1.537102614813268,0.002
48.2,252,0.4801587301587302,0.5198412698412699,0.0,1.629096292200538,3.4789599988817033,-0.1460162297913911,,,,0.11716302245851073,,,dimless_chi_plus,-4.095078407620689,4.0,4,256,delta,-3.9626428575555814,-0.9304263993007433,0.6986698928997948,2.060305583725824,1.6319522322737348,0.002
48.2,252,0.47619047619047616,0.5238095238095238,0.0,0.09957692847264998,0.24384316753001123,-0.05044875810304518,,,,0.006578337636731213,,,dimless_chi_center,-0.5850649311365252,4.0,4,256,delta,-0.5563968134549624,-0.05949846302150119,0.04007846545114879,0.19684331077208794,0.19229159293197373,0.002
48.2,248,0.5201612903225806,0.4798387096774194,0.0,5.220172267509799,6.250113355250283,-0.8705379607336273,-0.8364249270053101,-0.6844262587985027,-1.019653139101402,-0.5144947109533419,-0.5144947109533419,-0.5144947109533419,dimless_chi_split,-9.802302550782658,4.0,8,256,delta,-6.281975882722602,-3.718819118209621,1.5013531493001775,4.493180759342929,3.4603748467832274,0.004
48.2,248,0.4798387096774194,0.5201612903225806,0.0,2.3240105078093096,4.840789443297854,0.4035227725882611,,,,0.22710289607727474,,,dimless_chi_minus,-3.5287137099594412,4.0,8,256,delta,-2.4756014983041585,-0.7140515696278105,1.6099589381814994,3.4440625365556365,1.7577485103483685,0.004
48.2,248,0.5201612903225806,0.4798387096774194,0.0,2.7839932629300095,2.738078911998565,-0.4670151881453672,,,,-0.2873918148760257,,,dimless_chi_plus,-4.961513108164395,4.0,8,256,delta,-3.150446540894408,-2.005769944566374,0.7782233183636356,2.0175792610013428,1.721040327127754,0.004
48.2,248,0.5161290322580645,0.4838709677419355,0.0,0.11608308311136795,0.36042418815657173,-0.031746207778874366,,,,-0.0005236822877563441,,,dimless_chi_center,-0.41508165942327757,4.0,8,256,delta,-0.3605771776600625,-0.07883399750618914,0.03724908560517881,0.32005437997366104,0.17966996564238624,0.004
48.2,232,0.5043103448275862,0.4956896551724138,0.0,5.284952397750406,4.192070746081117,-1.1958163533524158,-0.8976503771603592,-0.7750364261395373,-1.4158525597790703,-0.4516050892421458,0.5352062651932581,-2.266033485018782,dimless_chi_split,-6.3249567906634905,4.0,24,256,delta,-5.931047181764708,-3.999500419622339,1.285451978128067,2.98614171974158,3.0960254049746525,0.008
48.2,232,0.4956896551724138,0.5043103448275862,0.0,2.556266779908556,3.1535396765137444,0.5937739988198544,,,,0.22198413604333778,,,dimless_chi_minus,-2.333794079282719,4.0,24,256,delta,-1.5507481268250536,-0.6328631993077205,1.9234035806008354,2.958767476898001,1.5429171245698037,0.008
48.2,232,0.5043103448275862,0.4956896551724138,0.0,2.8138484892926767,1.8582766668761852,-0.602042354532563,,,,-0.22962095319881137,,,dimless_chi_plus,-3.171417114294084,4.0,24,256,delta,-2.9722797049132375,-2.1578257320631553,0.6560227572295213,1.6762220886711685,1.562242116073669,0.008
48.2,232,0.4525862068965517,0.5474137931034483,0.0,0.14723056870761392,0.2110778855716755,-0.004134177856243608,,,,0.0028452413733948134,,,dimless_chi_center,-0.23775870625603046,4.0,24,256,delta,-0.20827391235529458,-0.08686243621230244,0.06036813249531148,0.19464475132278253,0.11938808232296763,0.008
